# Receiving,Rushing,Fumbles
# PID,TID,Season,Week,Rec,Tgt,Yds,Y/R,Lng,TD,Att,Yds,Y/A,Lng,TD,Fum,FumL
HOUTE008,HOU,2012,9,2,2,11,5.5,6,1,0,0,N/A,N/A,0,0,0
BALTE004,BAL,2012,9,2,3,33,16.5,27,0,0,0,N/A,N/A,0,0,0
TAMTE010,GNB,2012,9,1,2,72,72.0,72,1,0,0,N/A,N/A,0,0,0
NYGTE005,OAK,2012,9,8,13,59,7.4,13,2,0,0,N/A,N/A,0,0,0
CINTE003,CIN,2012,9,6,8,108,18.0,52,0,0,0,N/A,N/A,0,0,0
BALTE005,BAL,2012,9,2,3,11,5.5,8,0,0,0,N/A,N/A,0,0,0
NORTE005,NOR,2012,9,8,11,72,9.0,17,1,0,0,N/A,N/A,0,0,0
MINTE001,MIN,2012,9,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ARITE007,ARI,2012,9,5,9,55,11.0,22,0,0,0,N/A,N/A,0,0,0
INDTE012,IND,2012,9,6,7,75,12.5,22,0,0,0,N/A,N/A,0,0,0
JACTE012,MIN,2012,9,1,1,13,13.0,13,0,0,0,N/A,N/A,0,0,0
MINTE008,MIN,2012,9,1,1,4,4.0,4,0,0,0,N/A,N/A,0,0,0
TENTE012,TEN,2012,9,1,1,7,7.0,7,0,0,0,N/A,N/A,0,0,0
PITTE006,PIT,2012,9,1,2,7,7.0,7,0,0,0,N/A,N/A,0,0,0
INDTE010,IND,2012,9,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
KANTE010,OAK,2012,9,1,2,8,8.0,8,0,0,0,N/A,N/A,0,0,0
CLETE011,CLE,2012,9,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE008,TAM,2012,9,1,2,2,2.0,2,0,0,0,N/A,N/A,0,0,0
WASTE012,WAS,2012,9,1,2,22,22.0,22,0,0,0,N/A,N/A,0,0,0
MIATE005,MIA,2012,9,1,1,31,31.0,31,1,0,0,N/A,N/A,0,0,0
PHITE005,HOU,2012,9,3,3,49,16.3,24,0,0,0,N/A,N/A,0,0,0
STLTE008,TEN,2012,9,2,5,6,3.0,7,0,0,0,N/A,N/A,0,1,1
DENTE002,DEN,2012,9,4,4,38,9.5,18,1,0,0,N/A,N/A,0,0,0
CINTE004,CLE,2012,9,3,4,8,2.7,4,0,0,0,N/A,N/A,0,0,0
JACTE010,JAC,2012,9,4,6,41,10.3,20,0,0,0,N/A,N/A,0,0,0
KANTE003,MIA,2012,9,1,4,8,8.0,8,0,0,0,N/A,N/A,0,0,0
DETTE010,DET,2012,9,2,3,28,14.0,28,0,0,0,N/A,N/A,0,0,0
PITTE008,PIT,2012,9,4,5,48,12.0,23,0,0,0,N/A,N/A,0,0,0
WASTE011,WAS,2012,9,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2012,9,7,8,51,7.3,11,0,0,0,N/A,N/A,0,0,0
BALTE001,TAM,2012,9,2,5,22,11.0,12,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2012,9,3,3,43,14.3,21,1,0,0,N/A,N/A,0,0,0
DETTE003,DET,2012,9,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NORTE019,CLE,2012,9,2,3,22,11.0,11,0,0,0,N/A,N/A,0,0,0
HOUTE005,HOU,2012,9,4,8,62,15.5,39,1,0,0,N/A,N/A,0,0,0
ARITE009,ARI,2012,9,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
GNBTE004,GNB,2012,9,1,2,6,6.0,6,0,0,0,N/A,N/A,0,0,0
TENTE001,TEN,2012,9,2,3,26,13.0,14,0,0,0,N/A,N/A,0,1,0
CLETE014,CAR,2012,9,1,1,13,13.0,13,0,0,0,N/A,N/A,0,0,0
DENTE012,DEN,2012,9,3,4,18,6.0,12,0,0,0,N/A,N/A,0,0,0
DETTE004,DET,2012,9,1,3,11,11.0,11,0,0,0,N/A,N/A,0,0,0
CHITE005,NYG,2012,9,3,4,40,13.3,33,0,0,0,N/A,N/A,0,0,0
PHITE008,PHI,2012,9,5,9,47,9.4,14,0,0,0,N/A,N/A,0,1,1
CARTE009,CAR,2012,9,5,9,48,9.6,17,0,0,0,N/A,N/A,0,0,0
SEATE006,SEA,2012,9,2,3,47,23.5,25,0,0,0,N/A,N/A,0,0,0
BUFTE014,BUF,2012,9,3,5,51,17.0,27,0,0,0,N/A,N/A,0,0,0
CHITE002,SDG,2012,9,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ATLTE003,ATL,2012,9,4,5,36,9.0,15,0,0,0,N/A,N/A,0,0,0
BALTE005,BAL,2012,10,2,2,59,29.5,40,0,0,0,N/A,N/A,0,0,0
NWETE006,NWE,2012,10,3,4,31,10.3,24,1,0,0,N/A,N/A,0,0,0
KANTE001,KAN,2012,10,3,6,68,22.7,38,0,0,0,N/A,N/A,0,0,0
NORTE005,NOR,2012,10,7,8,146,20.9,46,2,0,0,N/A,N/A,0,0,0
BALTE004,BAL,2012,10,5,5,67,13.4,26,1,0,0,N/A,N/A,0,0,0
CINTE003,CIN,2012,10,3,4,15,5.0,10,1,0,0,N/A,N/A,0,0,0
NYGTE005,OAK,2012,10,5,7,57,11.4,21,0,0,0,N/A,N/A,0,0,0
STLTE008,TEN,2012,10,1,3,26,26.0,26,1,0,0,N/A,N/A,0,0,0
NYGTE003,NYG,2012,10,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PHITE005,HOU,2012,10,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYGTE004,NYG,2012,10,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
HOUTE008,HOU,2012,10,3,4,15,5.0,11,0,0,0,N/A,N/A,0,0,0
JACTE002,PHI,2012,10,3,3,25,8.3,10,0,0,0,N/A,N/A,0,0,0
OAKTE003,OAK,2012,10,2,2,15,7.5,20,0,0,0,N/A,N/A,0,0,0
MIATE005,MIA,2012,10,1,4,15,15.0,15,0,0,0,N/A,N/A,0,0,0
CHITE009,CHI,2012,10,1,1,7,7.0,7,0,0,0,N/A,N/A,0,0,0
INDTE012,IND,2012,10,2,2,31,15.5,27,0,0,0,N/A,N/A,0,0,0
PITTE006,PIT,2012,10,2,2,15,7.5,9,0,0,0,N/A,N/A,0,1,0
BUFTE011,BUF,2012,10,1,1,5,5.0,5,0,0,0,N/A,N/A,0,0,0
TAMTE008,TAM,2012,10,1,1,11,11.0,11,0,0,0,N/A,N/A,0,0,0
NWETE010,NWE,2012,10,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PITTE007,ATL,2012,10,1,1,5,5.0,5,0,0,0,N/A,N/A,0,0,0
MINTE001,MIN,2012,10,7,9,64,9.1,20,1,0,0,N/A,N/A,0,0,0
STLTE005,STL,2012,10,3,6,48,16.0,19,0,0,0,N/A,N/A,0,0,0
DETTE004,DET,2012,10,3,9,32,10.7,16,1,0,0,N/A,N/A,0,0,0
SEATE010,CHI,2012,10,1,5,6,6.0,6,0,0,0,N/A,N/A,0,1,1
JACTE010,JAC,2012,10,3,4,36,12.0,17,0,0,0,N/A,N/A,0,0,0
SFOTE003,SFO,2012,10,4,5,30,7.5,17,0,0,0,N/A,N/A,0,0,0
KANTE003,MIA,2012,10,1,3,4,4.0,4,0,0,0,N/A,N/A,0,0,0
DETTE010,DET,2012,10,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TENTE004,SFO,2012,10,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DENTE002,DEN,2012,10,2,3,31,15.5,22,0,0,0,N/A,N/A,0,0,0
PITTE008,PIT,2012,10,4,4,47,11.8,20,0,0,0,N/A,N/A,0,0,0
SDGTE005,SDG,2012,10,1,1,0,0.0,0,0,0,0,N/A,N/A,0,0,0
BALTE001,TAM,2012,10,1,1,3,3.0,3,1,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2012,10,8,10,47,5.9,15,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2012,10,4,5,57,14.3,33,1,0,0,N/A,N/A,0,0,0
CARTE009,CAR,2012,10,9,10,102,11.3,26,2,0,0,N/A,N/A,0,0,0
SEATE006,SEA,2012,10,5,6,37,7.4,11,0,0,0,N/A,N/A,0,0,0
CHITE005,NYG,2012,10,4,9,37,9.3,13,0,0,0,N/A,N/A,0,0,0
TENTE001,TEN,2012,10,1,2,7,7.0,7,0,0,0,N/A,N/A,0,0,0
CLETE014,CAR,2012,10,1,1,8,8.0,8,0,0,0,N/A,N/A,0,0,0
DENTE012,DEN,2012,10,1,4,6,6.0,6,0,0,0,N/A,N/A,0,0,0
MINTE009,MIN,2012,10,1,1,11,11.0,11,0,0,0,N/A,N/A,0,0,0
NYJTE002,NYJ,2012,10,3,5,47,15.7,32,0,0,0,N/A,N/A,0,0,0
CHITE011,CHI,2012,10,3,3,4,1.3,5,0,0,0,N/A,N/A,0,0,0
BUFTE014,BUF,2012,10,5,8,65,13.0,23,1,0,0,N/A,N/A,0,0,0
CHITE002,SDG,2012,10,1,2,11,11.0,11,0,0,0,N/A,N/A,0,0,0
PHITE008,PHI,2012,10,3,3,31,10.3,17,0,0,0,N/A,N/A,0,0,0
ATLTE003,ATL,2012,10,11,15,122,11.1,19,2,0,0,N/A,N/A,0,0,0
HOUTE008,HOU,2012,11,8,9,82,10.3,30,2,0,0,N/A,N/A,0,0,0
BALTE004,BAL,2012,11,1,1,5,5.0,5,0,0,0,N/A,N/A,0,0,0
JACTE002,PHI,2012,11,1,6,-1,-1.0,-1,0,0,0,N/A,N/A,0,0,0
TAMTE005,TAM,2012,11,1,1,3,3.0,3,1,0,0,N/A,N/A,0,0,0
DETTE011,BUF,2012,11,1,1,4,4.0,4,0,0,0,N/A,N/A,0,0,0
NORTE005,NOR,2012,11,6,6,29,4.8,10,1,0,0,N/A,N/A,0,1,0
KANTE001,KAN,2012,11,4,6,73,18.3,22,0,0,0,N/A,N/A,0,0,0
JACTE015,JAC,2012,11,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CINTE003,CIN,2012,11,6,8,69,11.5,18,0,0,0,N/A,N/A,0,1,0
NWETE006,NWE,2012,11,7,7,137,19.6,36,2,0,0,N/A,N/A,0,0,0
BALTE005,BAL,2012,11,2,2,8,4.0,6,0,0,0,N/A,N/A,0,0,0
NYJTE008,NYJ,2012,11,1,1,7,7.0,7,0,0,0,N/A,N/A,0,0,0
WASTE009,WAS,2012,11,1,1,17,17.0,17,1,0,0,N/A,N/A,0,0,0
INDTE012,IND,2012,11,6,11,69,11.5,19,0,0,0,N/A,N/A,0,0,0
SDGTE003,SDG,2012,11,3,3,25,8.3,12,0,0,0,N/A,N/A,0,0,0
PITTE006,PIT,2012,11,1,2,6,6.0,6,0,0,0,N/A,N/A,0,0,0
STLTE003,STL,2012,11,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
STLTE009,STL,2012,11,1,2,9,9.0,9,0,0,0,N/A,N/A,0,0,0
NYJTE001,NYJ,2012,11,1,1,18,18.0,18,0,0,0,N/A,N/A,0,0,0
STLTE005,STL,2012,11,2,2,14,7.0,7,0,0,0,N/A,N/A,0,1,0
CLETE011,CLE,2012,11,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE008,TAM,2012,11,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MIATE005,MIA,2012,11,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYGTE005,OAK,2012,11,6,10,55,9.2,27,1,0,0,N/A,N/A,0,0,0
PHITE005,HOU,2012,11,3,3,20,6.7,11,1,0,0,N/A,N/A,0,0,0
CINTE004,CLE,2012,11,1,1,2,2.0,2,0,0,0,N/A,N/A,0,0,0
PITTE008,PIT,2012,11,2,5,22,11.0,16,0,0,0,N/A,N/A,0,0,0
DENTE002,DEN,2012,11,4,6,28,7.0,11,0,0,0,N/A,N/A,0,0,0
SFOTE003,SFO,2012,11,6,8,83,13.8,32,1,0,0,N/A,N/A,0,0,0
JACTE010,JAC,2012,11,3,4,40,13.3,26,2,0,0,N/A,N/A,0,0,0
NORTE019,CLE,2012,11,4,8,47,11.8,17,2,0,0,N/A,N/A,0,0,0
DETTE003,DET,2012,11,1,1,17,17.0,17,0,0,0,N/A,N/A,0,0,0
SDGTE005,SDG,2012,11,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
BALTE001,TAM,2012,11,7,11,58,8.3,15,1,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2012,11,7,8,51,7.3,10,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2012,11,2,4,17,8.5,13,0,0,0,N/A,N/A,0,0,0
KANTE003,MIA,2012,11,1,2,8,8.0,8,0,0,0,N/A,N/A,0,0,0
DETTE010,DET,2012,11,2,10,22,11.0,16,0,0,0,N/A,N/A,0,0,0
GNBTE004,GNB,2012,11,3,3,66,22.0,40,1,0,0,N/A,N/A,0,0,0
DENTE012,DEN,2012,11,4,5,53,13.3,30,0,0,0,N/A,N/A,0,0,0
SEATE010,CHI,2012,11,2,2,20,10.0,11,0,0,0,N/A,N/A,0,0,0
DETTE004,DET,2012,11,4,7,22,5.5,12,0,0,0,N/A,N/A,0,0,0
NYJTE002,NYJ,2012,11,2,2,16,8.0,10,0,0,0,N/A,N/A,0,0,0
PHITE008,PHI,2012,11,5,8,42,8.4,22,0,0,0,N/A,N/A,0,0,0
HOUTE005,HOU,2012,11,6,9,57,9.5,18,0,0,0,N/A,N/A,0,0,0
TENTE004,SFO,2012,11,1,3,9,9.0,9,0,0,0,N/A,N/A,0,0,0
CARTE009,CAR,2012,11,2,6,42,21.0,32,0,0,0,N/A,N/A,0,0,0
BUFTE014,BUF,2012,11,2,4,30,15.0,22,0,0,0,N/A,N/A,0,1,0
ATLTE003,ATL,2012,11,3,8,33,11.0,12,0,0,0,N/A,N/A,0,0,0
NWETE007,NWE,2012,12,2,3,36,18.0,28,0,0,0,N/A,N/A,0,0,0
NORTE005,NOR,2012,12,4,6,33,8.3,12,0,0,0,N/A,N/A,0,0,0
BALTE004,BAL,2012,12,6,9,42,7.0,16,1,0,0,N/A,N/A,0,0,0
HOUTE008,HOU,2012,12,3,5,17,5.7,11,0,0,0,N/A,N/A,0,0,0
DETTE011,BUF,2012,12,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
SEATE009,SEA,2012,12,2,3,23,11.5,20,1,0,0,N/A,N/A,0,0,0
KANTE001,KAN,2012,12,2,2,40,20.0,21,0,0,0,N/A,N/A,0,0,0
CINTE003,CIN,2012,12,4,4,41,10.3,27,1,0,0,N/A,N/A,0,0,0
DETTE004,DET,2012,12,8,15,74,9.3,24,0,0,0,N/A,N/A,0,1,1
NWETE001,STL,2012,12,1,1,15,15.0,15,0,0,0,N/A,N/A,0,0,0
STLTE008,TEN,2012,12,6,8,47,7.8,15,0,0,0,N/A,N/A,0,0,0
PHITE005,HOU,2012,12,4,5,38,9.5,15,0,0,0,N/A,N/A,0,0,0
PHITE006,SEA,2012,12,1,1,6,6.0,6,0,0,0,N/A,N/A,0,0,0
NYGTE005,OAK,2012,12,5,6,37,7.4,12,0,0,0,N/A,N/A,0,0,0
NYJTE008,NYJ,2012,12,4,4,58,14.5,39,0,0,0,N/A,N/A,0,0,0
WASTE009,WAS,2012,12,2,3,11,5.5,8,0,0,0,N/A,N/A,0,0,0
MIATE005,MIA,2012,12,6,6,84,14.0,29,1,0,0,N/A,N/A,0,0,0
BUFTE011,BUF,2012,12,1,1,1,1.0,1,1,0,0,N/A,N/A,0,0,0
INDTE010,IND,2012,12,1,2,4,4.0,4,0,0,0,N/A,N/A,0,0,0
NYJTE001,NYJ,2012,12,1,1,7,7.0,7,0,0,0,N/A,N/A,0,0,0
MINTE008,MIN,2012,12,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
INDTE012,IND,2012,12,3,6,36,12.0,24,0,0,0,N/A,N/A,0,0,0
WASTE012,WAS,2012,12,1,1,29,29.0,29,1,0,0,N/A,N/A,0,0,0
NWETE004,GNB,2012,12,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
STLTE005,STL,2012,12,1,2,37,37.0,37,1,0,0,N/A,N/A,0,0,0
MINTE001,MIN,2012,12,5,9,55,11.0,25,1,0,0,N/A,N/A,0,0,0
ARITE007,ARI,2012,12,8,11,82,10.3,28,0,0,0,N/A,N/A,0,0,0
CLETE011,CLE,2012,12,2,2,12,6.0,7,1,0,0,N/A,N/A,0,0,0
TAMTE008,TAM,2012,12,1,2,5,5.0,5,0,0,0,N/A,N/A,0,0,0
SEATE010,CHI,2012,12,1,4,15,15.0,15,0,0,0,N/A,N/A,0,0,0
DENTE012,DEN,2012,12,4,7,48,12.0,22,1,0,0,N/A,N/A,0,0,0
SFOTE003,SFO,2012,12,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DENTE002,DEN,2012,12,2,3,3,1.5,2,0,0,0,N/A,N/A,0,0,0
JACTE010,JAC,2012,12,4,6,56,14.0,23,0,0,0,N/A,N/A,0,0,0
KANTE003,MIA,2012,12,1,1,10,10.0,10,0,0,0,N/A,N/A,0,0,0
NORTE016,NOR,2012,12,4,5,24,6.0,9,1,0,0,N/A,N/A,0,0,0
DETTE010,DET,2012,12,5,6,57,11.4,14,0,0,0,N/A,N/A,0,0,0
CINTE004,CLE,2012,12,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PITTE008,PIT,2012,12,6,8,63,10.5,19,0,0,0,N/A,N/A,0,0,0
BALTE001,TAM,2012,12,4,4,65,16.3,22,0,0,0,N/A,N/A,0,0,0
SDGTE005,SDG,2012,12,2,3,11,5.5,6,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2012,12,9,15,74,8.2,15,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2012,12,2,2,13,6.5,11,0,0,0,N/A,N/A,0,0,0
NORTE019,CLE,2012,12,3,3,26,8.7,13,0,0,0,N/A,N/A,0,0,0
HOUTE005,HOU,2012,12,4,8,20,5.0,9,1,0,0,N/A,N/A,0,0,0
ARITE009,ARI,2012,12,1,1,9,9.0,9,0,0,0,N/A,N/A,0,0,0
MINTE009,MIN,2012,12,1,2,7,7.0,7,0,0,0,N/A,N/A,0,0,0
NYJTE002,NYJ,2012,12,5,7,64,12.8,22,1,0,0,N/A,N/A,0,0,0
CHITE005,NYG,2012,12,3,3,44,14.7,17,0,0,0,N/A,N/A,0,0,0
TENTE001,TEN,2012,12,1,1,12,12.0,12,0,0,0,N/A,N/A,0,0,0
CLETE014,CAR,2012,12,1,1,24,24.0,24,1,0,0,N/A,N/A,0,0,0
GNBTE004,GNB,2012,12,3,5,51,17.0,26,0,0,0,N/A,N/A,0,0,0
PHITE008,PHI,2012,12,2,3,19,9.5,16,0,0,0,N/A,N/A,0,0,0
BUFTE014,BUF,2012,12,2,3,26,13.0,16,0,0,0,N/A,N/A,0,0,0
NWETE008,NWE,2012,12,1,2,24,24.0,24,0,0,0,N/A,N/A,0,0,0
TENTE004,SFO,2012,12,3,3,81,27.0,45,0,0,0,N/A,N/A,0,0,0
CARTE009,CAR,2012,12,4,5,50,12.5,23,0,0,0,N/A,N/A,0,0,0
SEATE006,SEA,2012,12,3,3,16,5.3,8,0,0,0,N/A,N/A,0,0,0
CHITE011,CHI,2012,12,1,1,13,13.0,13,1,0,0,N/A,N/A,0,0,0
ATLTE003,ATL,2012,12,5,5,62,12.4,20,0,0,0,N/A,N/A,0,0,0
NWETE007,NWE,2012,13,8,13,97,12.1,31,0,0,0,N/A,N/A,0,0,0
NORTE005,NOR,2012,13,4,6,59,14.8,25,0,0,0,N/A,N/A,0,0,0
BALTE004,BAL,2012,13,1,3,19,19.0,19,0,0,0,N/A,N/A,0,0,0
HOUTE008,HOU,2012,13,1,1,7,7.0,7,0,0,0,N/A,N/A,0,0,0
JACTE002,PHI,2012,13,1,2,3,3.0,3,0,0,0,N/A,N/A,0,0,0
KANTE001,KAN,2012,13,4,4,54,13.5,25,1,0,0,N/A,N/A,0,0,0
CINTE003,CIN,2012,13,4,6,35,8.8,19,1,0,0,N/A,N/A,0,1,1
NYGTE004,NYG,2012,13,1,1,16,16.0,16,0,0,0,N/A,N/A,0,0,0
PHITE005,HOU,2012,13,1,3,5,5.0,5,1,0,0,N/A,N/A,0,0,0
NYGTE005,OAK,2012,13,14,15,130,9.3,21,1,0,0,N/A,N/A,0,0,0
SDGTE001,DAL,2012,13,1,1,0,0.0,0,0,0,0,N/A,N/A,0,0,0
TAMTE010,GNB,2012,13,2,2,20,10.0,15,0,0,0,N/A,N/A,0,0,0
SEATE009,SEA,2012,13,1,1,11,11.0,11,0,0,0,N/A,N/A,0,0,0
NYJTE008,NYJ,2012,13,2,4,25,12.5,24,1,0,0,N/A,N/A,0,0,0
NORTE003,NOR,2012,13,1,1,-3,-3.0,-3,0,0,0,N/A,N/A,0,0,0
MIATE005,MIA,2012,13,2,3,26,13.0,20,0,0,0,N/A,N/A,0,0,0
INDTE009,IND,2012,13,1,2,26,26.0,26,1,0,0,N/A,N/A,0,0,0
INDTE012,IND,2012,13,2,5,50,25.0,40,0,0,0,N/A,N/A,0,0,0
TENTE012,TEN,2012,13,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASTE012,WAS,2012,13,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE008,TAM,2012,13,2,2,19,9.5,11,0,0,0,N/A,N/A,0,0,0
MINTE001,MIN,2012,13,6,8,51,8.5,21,1,0,0,N/A,N/A,0,0,0
WASTE009,WAS,2012,13,1,3,11,11.0,11,0,0,0,N/A,N/A,0,0,0
STLTE005,STL,2012,13,3,5,32,10.7,20,0,0,0,N/A,N/A,0,0,0
ARITE007,ARI,2012,13,4,6,15,3.8,5,0,0,0,N/A,N/A,0,0,0
CLETE011,CLE,2012,13,2,5,30,15.0,23,0,0,0,N/A,N/A,0,0,0
STLTE008,TEN,2012,13,4,12,51,12.8,25,0,0,0,N/A,N/A,0,0,0
DETTE004,DET,2012,13,3,8,43,14.3,17,1,0,0,N/A,N/A,0,0,0
DENTE002,DEN,2012,13,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CINTE004,CLE,2012,13,1,1,1,1.0,1,0,0,0,N/A,N/A,0,0,0
SFOTE003,SFO,2012,13,2,3,15,7.5,9,0,0,0,N/A,N/A,0,0,0
JACTE010,JAC,2012,13,4,7,68,17.0,24,0,0,0,N/A,N/A,0,0,0
KANTE003,MIA,2012,13,1,3,14,14.0,14,0,0,0,N/A,N/A,0,0,0
PITTE008,PIT,2012,13,5,6,97,19.4,43,1,0,0,N/A,N/A,0,0,0
NORTE019,CLE,2012,13,6,9,80,13.3,22,0,0,0,N/A,N/A,0,0,0
BALTE001,TAM,2012,13,3,5,21,7.0,11,1,0,0,N/A,N/A,0,0,0
SDGTE005,SDG,2012,13,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DALTE002,DAL,2012,13,6,8,108,18.0,36,0,0,0,N/A,N/A,0,0,0
SDGTE004,SDG,2012,13,6,8,49,8.2,19,0,0,0,N/A,N/A,0,0,0
DETTE003,DET,2012,13,1,1,5,5.0,5,0,0,0,N/A,N/A,0,0,0
DETTE010,DET,2012,13,3,5,55,18.3,39,0,0,0,N/A,N/A,0,0,0
HOUTE005,HOU,2012,13,3,10,43,14.3,19,0,0,0,N/A,N/A,0,0,0
CHITE005,NYG,2012,13,5,7,82,16.4,28,1,0,0,N/A,N/A,0,0,0
NYJTE002,NYJ,2012,13,2,2,17,8.5,12,0,0,0,N/A,N/A,0,0,0
GNBTE004,GNB,2012,13,6,7,60,10.0,21,0,0,0,N/A,N/A,0,0,0
DENTE012,DEN,2012,13,9,13,89,9.9,15,0,0,0,N/A,N/A,0,0,0
SEATE010,CHI,2012,13,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PHITE008,PHI,2012,13,7,8,73,10.4,19,0,0,0,N/A,N/A,0,0,0
BUFTE014,BUF,2012,13,1,4,11,11.0,11,1,0,0,N/A,N/A,0,0,0
TENTE004,SFO,2012,13,1,2,7,7.0,7,0,0,0,N/A,N/A,0,0,0
NWETE008,NWE,2012,13,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARTE009,CAR,2012,13,1,4,47,47.0,47,1,0,0,N/A,N/A,0,0,0
SEATE006,SEA,2012,13,2,6,7,3.5,7,0,0,0,N/A,N/A,0,0,0
ATLTE003,ATL,2012,13,4,5,58,14.5,18,1,0,0,N/A,N/A,0,0,0
PITTE007,ATL,2012,14,1,1,4,4.0,4,0,0,0,N/A,N/A,0,0,0
SEATE009,SEA,2012,14,3,3,105,35.0,67,0,0,0,N/A,N/A,0,0,0
NYJTE008,NYJ,2012,14,1,2,37,37.0,37,0,0,0,N/A,N/A,0,0,0
CHITE010,KAN,2012,14,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE001,MIN,2012,14,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASTE009,WAS,2012,14,1,1,8,8.0,8,0,0,0,N/A,N/A,0,0,0
JACTE002,PHI,2012,14,6,6,52,8.7,11,1,0,0,N/A,N/A,0,0,0
BALTE004,BAL,2012,14,5,6,46,9.2,14,1,0,0,N/A,N/A,0,0,0
JACTE015,JAC,2012,14,1,2,2,2.0,2,0,0,0,N/A,N/A,0,0,0
TAMTE010,GNB,2012,14,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CINTE003,CIN,2012,14,4,7,43,10.8,25,0,0,0,N/A,N/A,0,0,0
KANTE001,KAN,2012,14,1,2,10,10.0,10,0,0,0,N/A,N/A,0,0,0
NWETE007,NWE,2012,14,8,11,58,7.3,13,2,0,0,N/A,N/A,0,0,0
NORTE005,NOR,2012,14,5,10,56,11.2,27,0,0,0,N/A,N/A,0,0,0
STLTE005,STL,2012,14,3,8,36,12.0,22,0,0,0,N/A,N/A,0,0,0
ARITE007,ARI,2012,14,7,10,36,5.1,12,0,0,0,N/A,N/A,0,0,0
NYJTE001,NYJ,2012,14,2,2,7,3.5,5,0,0,0,N/A,N/A,0,0,0
CHITE009,CHI,2012,14,1,3,9,9.0,9,0,0,0,N/A,N/A,0,0,0
INDTE009,IND,2012,14,1,4,9,9.0,9,0,0,0,N/A,N/A,0,0,0
INDTE012,IND,2012,14,1,3,11,11.0,11,0,0,0,N/A,N/A,0,0,0
DALTE008,DAL,2012,14,1,2,3,3.0,3,0,0,0,N/A,N/A,0,0,0
MINTE008,MIN,2012,14,1,1,-2,-2.0,-2,0,0,0,N/A,N/A,0,0,0
OAKTE003,OAK,2012,14,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DENTE003,DEN,2012,14,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE008,TAM,2012,14,0,2,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CLETE011,CLE,2012,14,1,2,10,10.0,10,0,0,0,N/A,N/A,0,0,0
WASTE012,WAS,2012,14,0,1,0,N/A,N/A,0,0,0,N/A,N/A,0,1,0
BUFTE011,BUF,2012,14,1,1,2,2.0,2,1,0,0,N/A,N/A,0,0,0
MIATE005,MIA,2012,14,1,2,3,3.0,3,0,0,0,N/A,N/A,0,0,0
NYGTE005,OAK,2012,14,1,2,7,7.0,7,0,0,0,N/A,N/A,0,0,0
PHITE005,HOU,2012,14,1,1,30,30.0,30,0,0,0,N/A,N/A,0,0,0
SFOTE003,SFO,2012,14,1,2,4,4.0,4,0,0,0,N/A,N/A,0,0,0
