STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_FG_Pct,K_Lng,K_XPM,K_XPA,K_XP_Pct,K_Pts
CARKK004,CAR,2008,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ATLKK003,TAM,2008,17,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,3,3,100.0,6
NORKK004,CIN,2008,17,0,0,0,0,2,2,1,1,0,0,3,3,100.0,43,1,1,100.0,10
SFOKK002,SFO,2008,17,0,0,0,0,2,2,0,1,0,0,2,3,66.7,39,3,3,100.0,9
INDKK002,IND,2008,17,0,0,2,2,1,1,0,0,0,0,3,3,100.0,38,2,2,100.0,11
CHIKK001,SEA,2008,17,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,3,3,100.0,3
ATLKK002,ATL,2008,17,0,0,0,0,1,1,0,0,0,0,1,1,100.0,39,4,4,100.0,7
DETKK002,DET,2008,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
INDKK003,BAL,2008,17,0,0,0,0,1,1,1,2,0,0,2,3,66.7,41,3,3,100.0,9
NORKK002,CAR,2008,17,0,0,1,1,1,1,2,3,0,0,4,5,80.0,45,3,3,100.0,15
MINKK002,MIN,2008,17,0,0,0,0,0,0,1,1,1,1,2,2,100.0,50,2,2,100.0,8
SFOKK003,CLE,2008,17,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,N/A,0
TAMKK001,BUF,2008,17,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,N/A,0
ARIKK001,NYJ,2008,17,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,0,0,N/A,3
HOUKK002,ARI,2008,17,0,0,1,1,1,1,0,0,0,0,2,2,100.0,32,4,4,100.0,10
OAKKK001,OAK,2008,17,0,0,1,1,0,0,0,0,0,0,1,1,100.0,25,4,4,100.0,7
DETKK001,PHI,2008,17,0,0,0,0,0,0,2,3,1,1,3,4,75.0,50,5,5,100.0,14
SDGKK001,HOU,2008,17,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,4,4,100.0,7
NYGKK002,NYG,2008,17,0,0,1,1,1,1,1,2,1,1,4,5,80.0,51,1,1,100.0,13
CHIKK002,CHI,2009,1,0,0,1,1,0,0,1,1,0,0,2,2,100.0,47,1,1,100.0,7
PITKK001,WAS,2009,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,2,2,100.0,5
NWEKK001,NWE,2009,1,0,0,2,2,0,0,0,1,0,0,2,3,66.7,28,1,1,100.0,7
TENKK002,TEN,2009,1,0,0,0,0,0,2,1,1,0,0,1,3,33.3,45,1,1,100.0,4
CINKK003,TAM,2009,1,0,0,0,0,0,1,0,1,0,0,0,2,0.0,0,3,3,100.0,3
JACKK001,JAC,2009,1,0,0,1,1,0,0,1,1,0,1,2,3,66.7,46,0,0,N/A,6
NYGKK001,NYG,2009,1,0,0,2,2,0,0,1,1,0,0,3,3,100.0,45,2,2,100.0,11
NYJKK001,DAL,2009,1,0,0,1,1,0,0,0,0,1,1,2,2,100.0,51,4,4,100.0,10
GNBKK001,GNB,2009,1,0,0,0,0,1,1,0,1,1,1,2,3,66.7,52,1,1,100.0,7
DALKK001,DAL,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK001,KAN,2009,1,0,0,0,0,0,0,0,0,1,1,1,1,100.0,53,3,3,100.0,6
SFOKK004,IND,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SEAKK001,BAL,2009,1,0,0,0,0,0,0,1,2,0,0,1,2,50.0,44,5,5,100.0,8
BUFKK003,MIA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
CARKK004,CAR,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DENKK001,DEN,2009,1,0,0,0,0,0,0,1,1,1,1,2,2,100.0,50,0,0,N/A,6
MIAKK001,SDG,2009,1,0,0,0,0,0,0,1,1,0,0,1,1,100.0,47,3,3,100.0,6
NYGKK003,STL,2009,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,N/A,0
INDKK002,IND,2009,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,2,2,100.0,2
CHIKK001,SEA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
MINKK002,MIN,2009,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,37,4,4,100.0,10
SFOKK002,SFO,2009,1,0,0,0,0,1,1,0,0,1,1,2,2,100.0,50,2,2,100.0,8
ATLKK002,ATL,2009,1,0,0,0,0,1,2,0,1,1,1,2,4,50.0,50,1,2,50.0,7
NORKK002,CAR,2009,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,1,1,100.0,4
DETKK002,DET,2009,1,0,0,1,1,0,0,1,1,0,0,2,2,100.0,47,3,3,100.0,9
SFOKK003,CLE,2009,1,0,0,1,1,1,1,0,0,0,0,2,2,100.0,37,2,2,100.0,8
DETKK001,PHI,2009,1,0,0,0,0,0,0,1,1,0,1,1,2,50.0,49,5,5,100.0,8
ARIKK001,NYJ,2009,1,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,3,3,100.0,6
NORKK004,CIN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
SFOKK001,PIT,2009,1,0,0,0,0,2,2,0,0,0,0,2,2,100.0,33,1,1,100.0,7
TAMKK001,BUF,2009,1,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,3,3,100.0,6
HOUKK002,ARI,2009,1,0,0,1,1,0,0,2,2,0,0,3,3,100.0,44,1,1,100.0,10
SDGKK001,HOU,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
OAKKK001,OAK,2009,1,0,0,0,0,2,2,0,0,0,0,2,2,100.0,37,2,2,100.0,8
NYGKK002,NOR,2009,1,0,0,0,0,1,2,0,0,0,0,1,2,50.0,39,6,6,100.0,9
TENKK002,TEN,2009,2,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,4,4,100.0,7
CHIKK002,CHI,2009,2,0,0,0,0,0,0,1,1,0,0,1,1,100.0,44,2,2,100.0,5
PITKK001,WAS,2009,2,0,0,3,3,0,0,0,0,0,0,3,3,100.0,28,0,0,N/A,9
CINKK003,TAM,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
NYGKK001,NYG,2009,2,0,0,1,2,3,3,0,0,0,0,4,5,80.0,37,3,3,100.0,15
MIAKK001,SDG,2009,2,0,0,4,4,0,0,0,0,0,0,4,4,100.0,29,2,2,100.0,14
JACKK001,JAC,2009,2,0,0,0,0,1,1,0,1,0,0,1,2,50.0,30,2,2,100.0,5
NWEKK001,NWE,2009,2,0,0,2,2,0,0,1,1,0,0,3,3,100.0,45,0,0,N/A,9
NYJKK001,DAL,2009,2,0,0,0,0,0,0,1,1,0,0,1,1,100.0,47,4,4,100.0,7
SEAKK001,BAL,2009,2,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,4,4,100.0,7
DALKK001,DAL,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK001,KAN,2009,2,0,0,1,1,0,0,0,0,0,0,1,1,100.0,23,1,1,100.0,4
BUFKK003,MIA,2009,2,0,0,0,0,0,0,3,4,0,0,3,4,75.0,45,2,2,100.0,11
DENKK001,DEN,2009,2,0,0,1,1,1,3,0,0,0,0,2,4,50.0,38,3,3,100.0,9
GNBKK001,GNB,2009,2,0,0,0,0,0,0,1,1,0,1,1,2,50.0,45,3,3,100.0,6
CARKK004,CAR,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK003,STL,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
SFOKK001,PIT,2009,2,0,0,0,0,0,1,0,1,0,0,0,2,0.0,0,2,2,100.0,2
INDKK002,IND,2009,2,0,0,0,0,0,0,2,2,0,0,2,2,100.0,48,3,3,100.0,9
CHIKK001,SEA,2009,2,0,0,0,0,1,1,0,0,0,0,1,1,100.0,36,1,1,100.0,4
MINKK002,MIN,2009,2,0,0,1,1,0,0,1,1,0,0,2,2,100.0,46,3,3,100.0,9
SFOKK002,SFO,2009,2,0,0,0,0,2,2,1,1,0,0,3,3,100.0,42,2,2,100.0,11
ATLKK002,ATL,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
NORKK002,CAR,2009,2,0,0,0,0,1,1,0,0,1,1,2,2,100.0,50,2,2,100.0,8
DETKK002,DET,2009,2,0,0,0,0,1,1,1,1,0,0,2,2,100.0,48,1,1,100.0,7
SFOKK003,CLE,2009,2,0,0,1,1,0,0,1,1,0,0,2,2,100.0,47,0,0,N/A,6
DETKK001,PHI,2009,2,0,0,1,1,1,1,0,0,0,0,2,2,100.0,32,2,2,100.0,8
ARIKK001,NYJ,2009,2,0,0,1,1,2,2,0,0,0,0,3,3,100.0,39,1,1,100.0,10
NORKK004,CIN,2009,2,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,4,4,100.0,7
TAMKK001,BUF,2009,2,0,0,2,2,1,1,1,1,0,0,4,4,100.0,43,3,3,100.0,15
HOUKK002,ARI,2009,2,0,0,0,0,0,0,1,2,0,0,1,2,50.0,45,4,4,100.0,7
SDGKK001,HOU,2009,2,0,0,1,1,1,1,0,0,0,0,2,2,100.0,38,4,4,100.0,10
OAKKK001,OAK,2009,2,0,0,0,0,0,0,1,1,1,1,2,2,100.0,54,1,1,100.0,7
NYGKK002,NOR,2009,2,0,0,2,2,0,0,0,0,0,0,2,2,100.0,25,6,6,100.0,12
TENKK002,TEN,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,2,2,100.0,5
CHIKK002,CHI,2009,3,0,0,0,0,1,1,0,0,0,1,1,2,50.0,37,2,2,100.0,5
PITKK001,WAS,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
CINKK003,TAM,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK001,NYG,2009,3,0,0,1,2,0,0,0,0,0,0,1,2,50.0,26,3,3,100.0,6
MIAKK001,SDG,2009,3,0,0,3,3,0,0,0,1,0,0,3,4,75.0,26,2,2,100.0,11
JACKK001,JAC,2009,3,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,4,4,100.0,7
NWEKK001,NWE,2009,3,0,0,2,2,2,2,0,0,0,0,4,4,100.0,33,2,2,100.0,14
NYJKK001,DAL,2009,3,1,1,1,1,0,0,0,1,0,0,2,3,66.7,24,1,1,100.0,7
SEAKK001,BAL,2009,3,0,0,0,0,2,2,0,0,0,0,2,2,100.0,36,4,4,100.0,10
DALKK001,DAL,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK001,KAN,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
BUFKK003,MIA,2009,3,0,0,2,2,0,0,0,0,0,0,2,2,100.0,24,1,1,100.0,7
DENKK001,DEN,2009,3,0,0,2,2,0,0,1,1,0,0,3,3,100.0,48,2,2,100.0,11
GNBKK001,GNB,2009,3,0,0,1,1,1,1,1,1,0,0,3,3,100.0,48,3,4,75.0,12
CARKK004,CAR,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK003,STL,2009,3,0,0,0,0,0,0,0,1,1,1,1,2,50.0,53,2,2,100.0,5
SFOKK001,PIT,2009,3,1,1,1,1,0,0,0,0,0,1,2,3,66.7,24,2,2,100.0,8
INDKK002,IND,2009,3,0,0,1,1,0,1,0,0,0,0,1,2,50.0,26,4,4,100.0,7
CHIKK001,SEA,2009,3,0,0,0,0,2,3,2,3,0,0,4,6,66.7,46,1,1,100.0,13
MINKK002,MIN,2009,3,0,0,0,0,0,0,1,2,1,1,2,3,66.7,52,3,3,100.0,9
SFOKK002,SFO,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,37,3,3,100.0,6
ATLKK002,ATL,2009,3,0,0,1,1,0,0,0,0,0,0,1,1,100.0,26,1,1,100.0,4
NORKK002,CAR,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
DETKK002,DET,2009,3,0,0,1,1,1,1,0,0,0,0,2,2,100.0,39,1,1,100.0,7
DETKK001,PHI,2009,3,0,0,1,1,1,1,0,0,0,0,2,2,100.0,38,4,4,100.0,10
SDGKK001,HOU,2009,3,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,3,3,100.0,6
NORKK004,CIN,2009,3,0,0,0,0,1,1,0,0,0,1,1,2,50.0,34,0,0,N/A,3
WASKK004,CLE,2009,3,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,0,0,N/A,3
ARIKK001,NYJ,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,30,3,3,100.0,6
TAMKK001,BUF,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
OAKKK001,OAK,2009,3,0,0,0,0,0,0,1,1,0,0,1,1,100.0,48,0,0,N/A,3
HOUKK002,ARI,2009,3,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,1,1,100.0,4
NYGKK002,NOR,2009,3,0,0,1,1,1,1,0,0,0,0,2,2,100.0,35,3,3,100.0,9
PITKK001,WAS,2009,4,0,0,0,0,0,0,1,1,0,0,1,1,100.0,42,1,2,50.0,4
NWEKK001,NWE,2009,4,0,0,0,0,2,2,0,0,0,0,2,2,100.0,33,3,3,100.0,9
CHIKK002,CHI,2009,4,0,0,1,1,0,0,0,0,1,1,2,2,100.0,52,6,6,100.0,12
TENKK002,TEN,2009,4,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,0,0,N/A,3
NYGKK001,NYG,2009,4,0,0,1,1,0,1,1,1,0,0,2,3,66.7,40,3,3,100.0,9
CINKK003,TAM,2009,4,0,0,1,1,1,1,0,2,0,0,2,4,50.0,37,1,1,100.0,7
NYJKK001,DAL,2009,4,0,0,0,0,0,0,1,1,0,0,1,1,100.0,49,1,1,100.0,4
GNBKK001,GNB,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,2,2,100.0,5
DALKK001,DAL,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK001,KAN,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,34,1,1,100.0,4
SEAKK001,BAL,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
BUFKK003,MIA,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,5,5,100.0,8
DENKK001,DEN,2009,4,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,2,2,100.0,5
JACKK001,JAC,2009,4,0,0,1,1,1,1,0,0,1,2,3,4,75.0,50,4,4,100.0,13
MIAKK001,SDG,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
MINKK002,MIN,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
SDGKK001,HOU,2009,4,0,0,1,1,1,2,0,0,0,0,2,3,66.7,34,3,3,100.0,9
CHIKK001,SEA,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,2,2,100.0,5
INDKK002,IND,2009,4,1,1,0,0,1,1,0,0,0,0,2,2,100.0,37,4,4,100.0,10
DETKK002,DET,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,35,3,3,100.0,6
SFOKK002,SFO,2009,4,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,5,5,100.0,5
OAKKK001,OAK,2009,4,0,0,0,0,1,1,1,1,0,0,2,2,100.0,46,0,0,N/A,6
TAMKK001,BUF,2009,4,0,0,0,0,1,1,0,1,0,0,1,2,50.0,35,1,1,100.0,4
SFOKK001,PIT,2009,4,0,0,0,0,0,0,1,1,0,0,1,1,100.0,46,5,5,100.0,8
NYGKK003,STL,2009,4,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,N/A,0
WASKK004,CLE,2009,4,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,2,2,100.0,8
NORKK004,CIN,2009,4,0,0,0,1,1,1,0,0,0,0,1,2,50.0,31,2,3,66.7,5
ARIKK001,NYJ,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,1,1,100.0,4
NYGKK002,NOR,2009,4,0,0,0,0,1,1,0,0,0,0,1,1,100.0,34,3,3,100.0,6
PITKK001,WAS,2009,5,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,2,2,100.0,5
NWEKK001,NWE,2009,5,0,0,0,0,0,0,0,1,1,1,1,2,50.0,53,2,2,100.0,5
TENKK002,TEN,2009,5,0,0,0,0,0,0,3,3,0,0,3,3,100.0,49,0,0,N/A,9
NYGKK001,NYG,2009,5,0,0,1,1,2,2,0,0,0,0,3,3,100.0,37,5,5,100.0,14
NYGKK003,STL,2009,5,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,1,1,100.0,4
JACKK001,JAC,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYJKK001,DAL,2009,5,0,0,2,2,0,0,0,1,0,0,2,3,66.7,28,2,2,100.0,8
CARKK004,CAR,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
KANKK001,KAN,2009,5,0,0,0,0,1,1,1,1,0,1,2,3,66.7,47,2,2,100.0,8
SFOKK004,TAM,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
DALKK001,DAL,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SEAKK001,BAL,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
DENKK001,DEN,2009,5,0,0,1,1,0,0,1,2,0,0,2,3,66.7,41,2,2,100.0,8
BUFKK003,MIA,2009,5,0,0,0,0,1,1,0,0,0,0,1,1,100.0,35,4,4,100.0,7
SFOKK001,PIT,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
WASKK004,CLE,2009,5,1,1,1,1,0,0,0,0,0,0,2,2,100.0,24,0,0,N/A,6
CHIKK001,SEA,2009,5,0,0,1,1,0,0,1,1,0,0,2,2,100.0,47,5,5,100.0,11
MINKK002,MIN,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100.0,47,5,5,100.0,8
INDKK002,IND,2009,5,0,0,1,1,0,0,0,0,0,0,1,1,100.0,23,4,4,100.0,7
SFOKK002,SFO,2009,5,0,0,0,0,1,1,0,1,0,0,1,2,50.0,39,1,1,100.0,4
DETKK002,DET,2009,5,0,0,0,0,0,0,2,3,0,0,2,3,66.7,46,2,2,100.0,8
ATLKK002,ATL,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,6,6,100.0,9
DETKK001,PHI,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100.0,44,4,4,100.0,7
SDGKK001,HOU,2009,5,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,3,3,100.0,3
ARIKK001,NYJ,2009,5,0,0,0,0,0,0,2,2,0,0,2,2,100.0,43,3,3,100.0,9
NORKK004,CIN,2009,5,0,0,0,0,1,2,0,0,0,0,1,2,50.0,32,2,2,100.0,5
TAMKK001,BUF,2009,5,0,0,0,0,1,1,0,0,0,0,1,1,100.0,36,0,0,N/A,3
HOUKK002,ARI,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100.0,4
OAKKK001,OAK,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
NORKK002,CAR,2009,5,0,0,0,0,0,0,1,1,0,0,1,1,100.0,43,1,1,100.0,4
CHIKK002,CHI,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
PITKK001,WAS,2009,6,0,0,1,1,0,0,1,1,0,0,2,2,100.0,40,0,0,N/A,6
TENKK002,TEN,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK001,NYG,2009,6,0,0,0,0,1,1,1,1,0,0,2,2,100.0,49,3,3,100.0,9
MIAKK001,SDG,2009,6,0,0,1,1,0,0,1,1,1,2,3,4,75.0,50,2,2,100.0,11
JACKK001,JAC,2009,6,0,0,0,0,1,1,0,0,0,1,1,2,50.0,36,2,2,100.0,5
NWEKK001,NWE,2009,6,0,0,0,0,1,2,0,0,0,0,1,2,50.0,33,8,8,100.0,11
GNBKK001,GNB,2009,6,0,0,2,2,1,1,1,1,0,0,4,4,100.0,46,2,2,100.0,14
KANKK001,KAN,2009,6,0,0,1,1,1,1,2,2,0,0,4,4,100.0,46,0,0,N/A,12
SFOKK004,TAM,2009,6,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,3,3,100.0,3
SEAKK001,BAL,2009,6,0,0,1,1,0,0,0,1,0,0,1,2,50.0,29,4,4,100.0,7
DENKK001,DEN,2009,6,0,0,1,1,1,1,0,0,0,1,2,3,66.7,34,4,4,100.0,10
CARKK004,CAR,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK003,STL,2009,6,0,0,1,1,0,0,0,0,1,1,2,2,100.0,52,2,2,100.0,8
SFOKK001,PIT,2009,6,0,0,0,0,2,2,0,0,0,0,2,2,100.0,39,3,3,100.0,9
MINKK002,MIN,2009,6,0,0,2,2,1,1,1,1,0,0,4,4,100.0,40,3,3,100.0,15
DETKK001,PHI,2009,6,0,0,0,0,0,0,3,5,0,0,3,5,60.0,45,0,0,N/A,9
CHIKK001,SEA,2009,6,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,0,0,N/A,3
ATLKK002,ATL,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
NORKK002,CAR,2009,6,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,4,4,100.0,4
DETKK002,DET,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SDGKK001,HOU,2009,6,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,4,4,100.0,4
OAKKK001,OAK,2009,6,0,0,1,1,0,0,1,1,0,0,2,2,100.0,46,1,1,100.0,7
NORKK004,CIN,2009,6,0,0,0,0,0,0,0,0,1,1,1,1,100.0,50,2,2,100.0,5
WASKK004,CLE,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100.0,2
ARIKK001,NYJ,2009,6,0,0,1,1,0,0,1,2,0,0,2,3,66.7,41,1,1,100.0,7
TAMKK001,BUF,2009,6,0,0,1,1,1,1,1,2,0,0,3,4,75.0,47,1,1,100.0,10
HOUKK002,ARI,2009,6,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,3,3,100.0,9
NYGKK002,NOR,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,6,7,85.7,6
PITKK001,WAS,2009,7,0,0,0,0,0,0,1,1,0,0,1,1,100.0,47,2,2,100.0,5
NWEKK001,NWE,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100.0,5
CHIKK002,CHI,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,1,1,100.0,4
NYGKK001,NYG,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100.0,20,2,2,100.0,5
NYGKK003,STL,2009,7,0,0,0,0,1,1,1,1,0,0,2,2,100.0,45,0,0,N/A,6
MIAKK001,SDG,2009,7,1,1,1,1,1,1,0,1,0,0,3,4,75.0,39,4,4,100.0,13
NYJKK001,DAL,2009,7,0,0,0,0,2,2,1,1,0,0,3,3,100.0,46,4,4,100.0,13
GNBKK001,GNB,2009,7,1,1,0,0,0,0,0,0,0,1,1,2,50.0,18,4,4,100.0,7
KANKK001,KAN,2009,7,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,1,100.0,1
SFOKK004,TAM,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100.0,1
DALKK001,DAL,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
BUFKK003,MIA,2009,7,0,0,0,0,2,2,0,0,0,0,2,2,100.0,33,4,4,100.0,10
CARKK004,CAR,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SFOKK001,PIT,2009,7,0,0,1,1,1,1,0,0,0,0,2,2,100.0,39,3,3,100.0,9
WASKK004,CLE,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,0,0,N/A,3
SFOKK002,SFO,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
MINKK002,MIN,2009,7,1,1,0,0,0,0,0,0,0,0,1,1,100.0,18,2,2,100.0,5
ATLKK002,ATL,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100.0,3
NORKK002,CAR,2009,7,0,0,0,0,0,1,0,1,0,0,0,2,0.0,0,1,1,100.0,1
INDKK003,IND,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,6,6,100.0,6
DETKK001,PHI,2009,7,0,0,0,0,0,0,2,2,0,0,2,2,100.0,47,3,3,100.0,9
SDGKK001,HOU,2009,7,0,0,0,0,0,0,0,0,1,1,1,1,100.0,50,3,3,100.0,6
ARIKK001,NYJ,2009,7,0,0,0,0,1,2,0,0,0,0,1,2,50.0,39,5,5,100.0,8
NORKK004,CIN,2009,7,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,6,6,100.0,9
TAMKK001,BUF,2009,7,0,0,2,2,0,0,0,0,0,0,2,2,100.0,29,2,2,100.0,8
HOUKK002,ARI,2009,7,0,0,0,0,1,1,0,0,0,0,1,1,100.0,30,3,3,100.0,6
OAKKK001,OAK,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NYGKK002,NOR,2009,7,0,0,1,1,0,0,1,2,0,0,2,3,66.7,46,4,5,80.0,10
TENKK002,TEN,2009,8,0,0,1,1,0,0,2,2,0,0,3,3,100.0,48,3,3,100.0,12
CHIKK002,CHI,2009,8,0,0,1,1,2,2,0,0,0,0,3,3,100.0,37,3,3,100.0,12
NYGKK001,NYG,2009,8,0,0,0,0,0,0,1,2,0,0,1,2,50.0,42,2,2,100.0,5
JACKK001,JAC,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,2,50.0,1
NYGKK003,STL,2009,8,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,2,2,100.0,5
MIAKK001,SDG,2009,8,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,3,3,100.0,6
NYJKK001,DAL,2009,8,0,0,0,0,0,0,1,2,0,0,1,2,50.0,40,5,5,100.0,8
GNBKK001,GNB,2009,8,0,0,1,1,1,1,0,0,0,1,2,3,66.7,37,2,2,100.0,8
SEAKK001,BAL,2009,8,0,0,0,0,2,2,1,1,0,0,3,3,100.0,43,3,3,100.0,12
DALKK001,DAL,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
