# Punting
# PID,TID,Season,Week,Punt,Yds,Avg,Long,In20,FC,TB,Blk
TAMPP0139,PHI,2005,7,6,243,40.5,59,2,0,0,0
PHIPP0208,MIA,2005,7,8,367,45.9,60,1,2,0,0
PITPP0206,DAL,2005,7,9,363,40.3,54,5,5,1,0
DETPP0178,NYJ,2005,7,5,233,46.6,55,1,1,0,0
MINPP0191,MIN,2005,7,2,78,39.0,43,1,1,0,0
TAMPP0208,ATL,2005,7,4,161,40.3,49,1,2,1,0
KANPP0208,KAN,2005,7,5,227,45.4,56,3,2,0,0
CINPP0126,CIN,2005,7,4,150,37.5,39,0,0,0,0
ARIPP0207,BAL,2005,7,9,397,44.1,50,1,1,1,0
BUFPP0208,BUF,2005,7,4,180,45.0,53,1,0,0,0
TENPP0129,TEN,2005,7,7,296,42.3,50,3,2,1,0
DENPP0142,NOR,2005,7,4,150,37.5,48,3,4,0,0
SEAPP0080,SEA,2005,7,9,335,37.2,59,2,2,0,0
PITPP0093,PIT,2005,7,2,77,38.5,44,1,1,0,0
STLPP0080,STL,2005,7,5,222,44.4,50,0,0,0,0
DENPP0109,DEN,2005,7,3,103,34.3,39,3,2,0,0
CLEPP0175,CHI,2005,7,7,262,37.4,45,2,0,0,0
HOUPP0193,OAK,2005,7,3,137,45.7,54,0,0,0,0
DETPP0191,DET,2005,7,5,193,38.6,47,2,2,0,0
HOUPP0080,HOU,2005,7,4,148,37.0,44,3,2,0,0
CLEPP0101,ARI,2005,7,10,496,49.6,60,0,0,1,0
CLEPP0080,CLE,2005,7,6,224,37.3,47,1,0,1,0
NYGPP0143,NYG,2005,7,4,184,46.0,49,2,1,0,0
SDGPP0206,SDG,2005,8,6,295,49.2,55,1,0,1,0
GNBPP0124,WAS,2005,8,8,344,43.0,55,2,0,0,0
TAMPP0139,PHI,2005,8,8,341,42.6,50,1,1,0,0
ARIPP0207,BAL,2005,8,1,41,41.0,41,0,1,0,0
BUFPP0208,BUF,2005,8,2,77,38.5,49,1,0,0,0
CARPP0176,CAR,2005,8,2,84,42.0,48,0,1,0,0
GNBPP0078,GNB,2005,8,3,125,41.7,49,1,1,1,0
SFOPP0208,SFO,2005,8,9,369,41.0,49,2,4,0,0
KANPP0208,KAN,2005,8,6,238,39.7,53,2,2,0,0
MINPP0191,MIN,2005,8,5,243,48.6,56,0,1,1,0
CINPP0126,CIN,2005,8,6,252,42.0,55,1,0,0,0
PITPP0206,DAL,2005,8,3,160,53.3,55,0,0,0,0
PHIPP0208,MIA,2005,8,4,184,46.0,59,1,0,2,0
DETPP0191,DET,2005,8,7,298,42.6,59,3,0,1,0
HOUPP0193,OAK,2005,8,3,156,52.0,57,1,0,0,0
DENPP0142,NOR,2005,8,5,234,46.8,55,1,2,1,0
DENPP0109,DEN,2005,8,7,275,39.3,47,2,2,2,0
TENPP0129,TEN,2005,8,3,125,41.7,54,0,1,1,0
PITPP0093,PIT,2005,8,2,89,44.5,49,0,1,0,0
STLPP0080,STL,2005,8,5,204,40.8,51,1,1,1,0
TENPP0098,NWE,2005,8,5,232,46.4,57,3,0,0,0
CLEPP0175,CHI,2005,8,8,286,35.8,43,3,2,0,0
HOUPP0080,HOU,2005,8,4,156,39.0,50,1,2,0,0
NWEPP0144,JAC,2005,8,2,77,38.5,47,1,1,0,1
WASPP0147,TAM,2005,8,8,349,43.6,55,1,1,2,0
CLEPP0101,ARI,2005,8,5,214,42.8,48,1,0,0,0
CLEPP0080,CLE,2005,8,4,132,33.0,53,0,0,1,0
NYGPP0143,NYG,2005,8,4,172,43.0,54,0,1,0,0
GNBPP0078,GNB,2005,9,3,147,49.0,53,0,0,0,0
SFOPP0208,SFO,2005,9,7,312,44.6,49,1,1,0,0
GNBPP0124,WAS,2005,9,6,260,43.3,50,2,1,1,0
SDGPP0206,SDG,2005,9,2,115,57.5,60,0,0,1,0
CARPP0176,CAR,2005,9,6,297,49.5,59,0,2,1,0
ARIPP0207,BAL,2005,9,3,143,47.7,56,1,0,1,0
PHIPP0208,MIA,2005,9,6,261,43.5,54,3,1,0,0
CINPP0126,CIN,2005,9,2,93,46.5,49,1,0,1,0
DETPP0178,NYJ,2005,9,2,87,43.5,46,0,0,0,0
MINPP0191,MIN,2005,9,5,234,46.8,61,1,1,1,0
TAMPP0208,ATL,2005,9,3,114,38.0,48,1,0,0,0
CLEPP0191,PHI,2005,9,7,262,37.4,47,2,3,1,0
KANPP0208,KAN,2005,9,5,209,41.8,49,3,0,0,0
DETPP0191,DET,2005,9,5,263,52.6,60,2,1,0,0
HOUPP0193,OAK,2005,9,5,235,47.0,53,2,0,0,0
DENPP0142,NOR,2005,9,7,306,43.7,55,2,2,0,0
TENPP0098,NWE,2005,9,3,143,47.7,55,1,2,0,0
TENPP0129,TEN,2005,9,7,244,34.9,49,0,0,1,0
SEAPP0080,SEA,2005,9,4,182,45.5,48,0,0,2,0
PITPP0093,PIT,2005,9,4,183,45.8,49,0,0,0,0
CLEPP0175,CHI,2005,9,6,292,48.7,59,3,1,1,0
CLEPP0080,CLE,2005,9,5,203,40.6,54,3,1,0,0
HOUPP0080,HOU,2005,9,5,220,44.0,55,3,1,0,0
NWEPP0144,JAC,2005,9,6,227,37.8,41,3,1,0,0
WASPP0156,IND,2005,9,1,49,49.0,49,0,0,0,0
WASPP0147,TAM,2005,9,6,289,48.2,59,1,3,0,0
CLEPP0101,ARI,2005,9,1,36,36.0,36,0,0,0,0
NYGPP0143,NYG,2005,9,5,229,45.8,52,1,2,0,0
GNBPP0078,GNB,2005,10,3,126,42.0,46,0,0,0,0
SFOPP0208,SFO,2005,10,7,283,40.4,44,1,1,0,0
GNBPP0124,WAS,2005,10,2,83,41.5,46,1,1,0,0
ARIPP0207,BAL,2005,10,7,312,44.6,57,0,0,0,0
BUFPP0208,BUF,2005,10,5,241,48.2,53,3,0,0,0
CARPP0176,CAR,2005,10,3,128,42.7,45,0,2,0,0
PHIPP0208,MIA,2005,10,6,272,45.3,58,2,1,1,0
PITPP0206,DAL,2005,10,9,384,42.7,62,2,2,1,0
DETPP0178,NYJ,2005,10,3,126,42.0,50,1,1,0,0
MINPP0191,MIN,2005,10,8,342,42.8,61,2,3,0,0
TAMPP0208,ATL,2005,10,5,197,39.4,53,2,3,0,0
CLEPP0191,PHI,2005,10,7,266,38.0,51,2,3,0,0
KANPP0208,KAN,2005,10,3,106,35.3,50,3,1,0,0
DETPP0191,DET,2005,10,6,262,43.7,55,2,0,0,0
HOUPP0193,OAK,2005,10,5,233,46.6,59,2,1,1,0
DENPP0109,DEN,2005,10,4,177,44.3,52,1,0,1,0
TENPP0098,NWE,2005,10,6,262,43.7,59,3,2,0,0
SEAPP0080,SEA,2005,10,3,119,39.7,44,0,1,0,0
PITPP0093,PIT,2005,10,2,87,43.5,54,2,0,0,0
STLPP0080,STL,2005,10,2,83,41.5,46,1,0,0,0
CLEPP0175,CHI,2005,10,5,189,37.8,45,1,0,1,0
CLEPP0080,CLE,2005,10,4,148,37.0,46,1,1,0,0
HOUPP0080,HOU,2005,10,6,221,36.8,44,1,3,0,0
NWEPP0144,JAC,2005,10,5,203,40.6,44,1,0,1,0
WASPP0156,IND,2005,10,3,137,45.7,51,2,0,0,0
WASPP0147,TAM,2005,10,4,181,45.3,50,0,1,1,0
CLEPP0101,ARI,2005,10,4,153,38.3,49,3,2,0,0
NYGPP0143,NYG,2005,10,5,213,42.6,48,1,0,0,0
GNBPP0124,WAS,2005,11,6,217,36.2,44,3,2,0,0
GNBPP0078,GNB,2005,11,7,254,36.3,48,1,2,0,0
SFOPP0208,SFO,2005,11,4,175,43.8,52,0,2,0,0
SDGPP0206,SDG,2005,11,1,53,53.0,53,1,1,0,0
ARIPP0207,BAL,2005,11,8,350,43.8,52,2,1,2,0
BUFPP0208,BUF,2005,11,4,194,48.5,60,1,1,1,0
CARPP0176,CAR,2005,11,7,291,41.6,55,3,2,0,0
PHIPP0208,MIA,2005,11,6,266,44.3,60,1,0,2,0
PITPP0206,DAL,2005,11,3,97,32.3,46,3,1,0,0
DETPP0178,NYJ,2005,11,3,154,51.3,58,3,0,0,0
MINPP0191,MIN,2005,11,5,193,38.6,42,2,0,0,0
TAMPP0208,ATL,2005,11,2,77,38.5,40,0,0,0,0
CLEPP0191,PHI,2005,11,5,171,34.2,43,2,1,0,1
CINPP0126,CIN,2005,11,1,18,18.0,18,0,0,0,0
KANPP0208,KAN,2005,11,4,159,39.8,48,1,2,1,0
DETPP0191,DET,2005,11,5,198,39.6,48,1,1,1,0
HOUPP0193,OAK,2005,11,5,209,41.8,50,3,3,0,0
DENPP0142,NOR,2005,11,4,129,32.3,38,2,1,0,0
DENPP0109,DEN,2005,11,2,93,46.5,49,0,1,0,0
TENPP0129,TEN,2005,11,8,373,46.6,57,2,3,2,0
SEAPP0080,SEA,2005,11,5,215,43.0,55,3,1,1,0
STLPP0080,STL,2005,11,3,134,44.7,48,0,0,1,0
PITPP0093,PIT,2005,11,8,335,41.9,57,1,0,1,0
TENPP0098,NWE,2005,11,5,237,47.4,57,0,0,1,0
CLEPP0175,CHI,2005,11,7,308,44.0,51,1,0,3,0
HOUPP0080,HOU,2005,11,4,161,40.3,44,1,0,0,0
NWEPP0144,JAC,2005,11,6,301,50.2,74,1,1,0,0
WASPP0156,IND,2005,11,2,78,39.0,41,1,1,0,0
WASPP0147,TAM,2005,11,3,150,50.0,59,2,2,0,0
CLEPP0080,CLE,2005,11,4,144,36.0,42,1,0,1,0
CLEPP0101,ARI,2005,11,2,61,30.5,35,1,2,0,0
NYGPP0143,NYG,2005,11,6,234,39.0,45,3,1,0,0
GNBPP0124,WAS,2005,12,9,341,37.9,44,0,4,0,0
GNBPP0078,GNB,2005,12,7,252,36.0,45,1,2,0,0
SFOPP0208,SFO,2005,12,8,357,44.6,52,0,1,0,0
SDGPP0206,SDG,2005,12,6,230,38.3,54,3,4,0,0
ARIPP0207,BAL,2005,12,4,188,47.0,51,0,0,1,0
BUFPP0208,BUF,2005,12,4,193,48.3,55,2,0,0,0
CARPP0176,CAR,2005,12,2,81,40.5,44,1,2,0,0
PHIPP0208,MIA,2005,12,4,205,51.3,54,3,0,0,0
PITPP0206,DAL,2005,12,5,238,47.6,55,2,2,1,0
DETPP0178,NYJ,2005,12,3,133,44.3,49,0,0,1,0
MINPP0191,MIN,2005,12,6,264,44.0,49,0,1,1,0
TAMPP0208,ATL,2005,12,4,194,48.5,53,0,0,2,0
KANPP0208,KAN,2005,12,3,108,36.0,43,1,0,0,0
CINPP0126,CIN,2005,12,3,111,37.0,47,2,0,0,0
PHIPP0075,PHI,2005,12,7,275,39.3,44,1,1,0,0
DETPP0191,DET,2005,12,4,190,47.5,57,2,1,0,0
HOUPP0193,OAK,2005,12,6,205,34.2,56,0,2,1,0
DENPP0142,NOR,2005,12,5,214,42.8,50,2,1,0,0
DENPP0109,DEN,2005,12,7,311,44.4,54,2,2,0,0
TENPP0129,TEN,2005,12,5,229,45.8,56,0,0,2,0
SEAPP0080,SEA,2005,12,9,410,45.6,54,2,1,1,0
STLPP0080,STL,2005,12,4,166,41.5,52,1,0,0,0
PITPP0093,PIT,2005,12,6,276,46.0,55,1,0,2,0
TENPP0098,NWE,2005,12,3,145,48.3,54,1,0,0,0
CLEPP0175,CHI,2005,12,8,351,43.9,52,2,1,0,0
HOUPP0080,HOU,2005,12,2,77,38.5,47,0,0,1,0
NWEPP0144,JAC,2005,12,4,156,39.0,51,1,1,2,0
WASPP0156,IND,2005,12,5,229,45.8,58,2,1,2,0
WASPP0147,TAM,2005,12,7,292,41.7,52,2,1,1,0
CLEPP0080,CLE,2005,12,3,101,33.7,34,1,1,0,0
CLEPP0101,ARI,2005,12,4,160,40.0,45,1,2,0,0
NYGPP0143,NYG,2005,12,7,261,37.3,52,1,3,1,0
SDGPP0206,SDG,2005,13,4,172,43.0,71,3,1,0,0
GNBPP0124,WAS,2005,13,4,171,42.8,51,1,1,1,0
GNBPP0078,GNB,2005,13,7,250,35.7,50,0,0,1,0
ARIPP0207,BAL,2005,13,8,321,40.1,47,1,0,0,0
CARPP0176,CAR,2005,13,6,276,46.0,55,3,2,0,0
DETPP0191,DET,2005,13,5,235,47.0,55,2,0,0,0
BUFPP0208,BUF,2005,13,8,353,44.1,53,1,1,0,0
SFOPP0208,SFO,2005,13,5,217,43.4,47,1,0,1,0
PHIPP0208,MIA,2005,13,7,255,36.4,52,4,1,0,0
DETPP0178,NYJ,2005,13,6,252,42.0,49,3,1,0,0
MINPP0191,MIN,2005,13,4,181,45.3,51,0,0,1,0
TAMPP0208,ATL,2005,13,6,214,35.7,47,0,1,1,0
KANPP0208,KAN,2005,13,2,76,38.0,41,0,0,1,0
PITPP0206,DAL,2005,13,7,280,40.0,52,3,3,0,0
CINPP0126,CIN,2005,13,5,234,46.8,56,0,0,2,0
HOUPP0193,OAK,2005,13,4,150,37.5,52,1,2,0,0
NWEPP0144,JAC,2005,13,4,165,41.3,47,2,1,0,0
TENPP0129,TEN,2005,13,2,86,43.0,51,0,1,1,0
DENPP0142,NOR,2005,13,4,176,44.0,52,2,1,0,0
SEAPP0080,SEA,2005,13,9,367,40.8,51,3,0,0,0
PITPP0093,PIT,2005,13,3,96,32.0,37,2,1,0,0
PHIPP0080,PHI,2005,13,8,297,37.1,43,1,1,0,0
STLPP0080,STL,2005,13,8,373,46.6,63,3,1,0,0
DENPP0109,DEN,2005,13,2,98,49.0,57,0,0,0,0
TENPP0098,NWE,2005,13,4,192,48.0,55,0,0,1,0
WASPP0156,IND,2005,13,2,104,52.0,56,0,1,0,0
HOUPP0080,HOU,2005,13,6,210,35.0,42,3,4,0,0
WASPP0147,TAM,2005,13,5,199,39.8,51,1,0,2,0
CLEPP0101,ARI,2005,13,4,131,32.8,39,3,2,0,1
CLEPP0175,CHI,2005,13,6,292,48.7,63,2,1,2,0
CLEPP0080,CLE,2005,13,5,201,40.2,50,0,0,0,0
NYGPP0143,NYG,2005,13,6,268,44.7,51,2,2,0,0
ARIPP0207,BAL,2005,14,3,107,35.7,53,0,1,1,0
SDGPP0206,SDG,2005,14,4,139,34.8,55,3,3,1,0
GNBPP0124,WAS,2005,14,5,215,43.0,52,1,0,0,0
CARPP0176,CAR,2005,14,4,181,45.3,51,0,0,0,0
BUFPP0208,BUF,2005,14,6,262,43.7,68,2,1,1,0
HOUPP0193,OAK,2005,14,3,116,38.7,49,2,1,0,0
DETPP0191,DET,2005,14,6,244,40.7,51,2,2,0,0
GNBPP0078,GNB,2005,14,5,172,34.4,50,0,1,0,0
SFOPP0208,SFO,2005,14,8,299,37.4,49,1,2,0,0
TAMPP0208,ATL,2005,14,6,276,46.0,55,3,0,1,0
DETPP0178,NYJ,2005,14,4,165,41.3,45,1,1,0,0
KANPP0208,KAN,2005,14,5,193,38.6,44,3,4,0,0
CINPP0126,CIN,2005,14,3,120,40.0,43,0,0,0,0
PHIPP0208,MIA,2005,14,3,125,41.7,45,0,0,1,0
PITPP0206,DAL,2005,14,4,177,44.3,52,2,0,1,0
NWEPP0144,JAC,2005,14,5,193,38.6,47,2,2,0,0
HOUPP0080,HOU,2005,14,9,322,35.8,51,3,3,0,0
TENPP0129,TEN,2005,14,5,215,43.0,59,1,0,1,0
DENPP0142,NOR,2005,14,8,383,47.9,65,2,2,1,0
SEAPP0080,SEA,2005,14,2,78,39.0,44,1,2,0,0
PITPP0093,PIT,2005,14,6,240,40.0,56,4,0,1,0
PHIPP0080,PHI,2005,14,4,149,37.3,41,0,0,0,0
STLPP0080,STL,2005,14,5,210,42.0,54,3,1,1,0
DENPP0109,DEN,2005,14,5,178,35.6,55,2,1,1,0
MINPP0076,MIN,2005,14,8,300,37.5,53,1,3,0,0
WASPP0147,TAM,2005,14,6,259,43.2,58,2,0,1,0
WASPP0156,IND,2005,14,3,139,46.3,55,1,0,0,0
CLEPP0101,ARI,2005,14,3,128,42.7,52,1,1,1,0
CLEPP0080,CLE,2005,14,3,125,41.7,47,2,0,0,0
TENPP0098,NWE,2005,14,4,144,36.0,49,0,1,0,0
CLEPP0175,CHI,2005,14,6,251,41.8,52,0,0,1,0
NYGPP0143,NYG,2005,14,2,70,35.0,44,1,0,0,0
SDGPP0206,SDG,2005,15,4,167,41.8,54,2,2,1,0
GNBPP0124,WAS,2005,15,6,201,33.5,42,3,1,1,0
GNBPP0078,GNB,2005,15,4,143,35.8,41,1,1,0,0
ARIPP0207,BAL,2005,15,4,161,40.3,48,2,2,0,0
CARPP0176,CAR,2005,15,4,175,43.8,51,3,0,0,0
DETPP0191,DET,2005,15,3,138,46.0,51,1,0,0,0
BUFPP0208,BUF,2005,15,6,254,42.3,52,1,2,2,0
SFOPP0208,SFO,2005,15,8,335,41.9,50,1,1,0,0
PHIPP0208,MIA,2005,15,7,296,42.3,52,2,2,0,0
DETPP0178,NYJ,2005,15,5,216,43.2,53,1,0,1,0
MINPP0191,MIN,2005,15,6,267,44.5,51,2,0,0,0
TAMPP0208,ATL,2005,15,6,234,39.0,50,4,1,0,0
KANPP0208,KAN,2005,15,5,192,38.4,48,4,3,0,0
PITPP0206,DAL,2005,15,6,211,35.2,52,1,1,0,0
CINPP0126,CIN,2005,15,1,51,51.0,51,1,0,0,0
HOUPP0193,OAK,2005,15,6,296,49.3,56,2,0,1,0
NWEPP0144,JAC,2005,15,8,314,39.3,51,2,1,3,0
TENPP0129,TEN,2005,15,2,90,45.0,50,0,1,0,0
DENPP0142,NOR,2005,15,4,198,49.5,69,0,0,0,0
SEAPP0080,SEA,2005,15,2,77,38.5,43,1,1,1,0
PITPP0093,PIT,2005,15,6,282,47.0,58,3,1,0,0
PHIPP0080,PHI,2005,15,6,273,45.5,55,0,1,1,0
STLPP0080,STL,2005,15,7,286,40.9,56,2,1,0,0
DENPP0109,DEN,2005,15,4,122,30.5,38,2,2,0,0
TENPP0098,NWE,2005,15,6,237,39.5,44,3,3,0,0
WASPP0156,IND,2005,15,6,270,45.0,55,1,2,1,0
HOUPP0080,HOU,2005,15,4,160,40.0,53,1,1,0,0
WASPP0147,TAM,2005,15,7,307,43.9,49,2,1,1,0
CLEPP0101,ARI,2005,15,4,197,49.3,56,2,0,1,0
CLEPP0175,CHI,2005,15,7,231,33.0,53,1,1,0,0
CLEPP0080,CLE,2005,15,5,215,43.0,57,2,1,1,0
NYGPP0143,NYG,2005,15,3,117,39.0,46,2,0,0,0
SDGPP0206,SDG,2005,16,6,245,40.8,49,1,0,0,0
GNBPP0124,WAS,2005,16,5,221,44.2,49,3,0,0,0
SFOPP0208,SFO,2005,16,6,248,41.3,50,0,1,1,0
ARIPP0207,BAL,2005,16,2,103,51.5,55,0,0,0,0
CARPP0176,CAR,2005,16,7,317,45.3,54,1,2,1,0
DETPP0191,DET,2005,16,6,279,46.5,55,4,0,0,0
BUFPP0208,BUF,2005,16,1,52,52.0,52,1,1,0,0
PHIPP0208,MIA,2005,16,9,400,44.4,63,3,0,0,0
PITPP0206,DAL,2005,16,7,340,48.6,63,1,0,2,0
MINPP0191,MIN,2005,16,4,122,30.5,44,2,2,0,0
GNBPP0080,GNB,2005,16,3,120,40.0,41,0,0,0,0
DETPP0178,NYJ,2005,16,4,174,43.5,59,0,2,0,0
TAMPP0208,ATL,2005,16,7,314,44.9,53,3,0,0,0
CINPP0126,CIN,2005,16,2,88,44.0,49,0,0,0,0
KANPP0208,KAN,2005,16,5,153,30.6,42,1,1,0,0
HOUPP0193,OAK,2005,16,5,295,59.0,64,0,0,3,0
NWEPP0144,JAC,2005,16,2,98,49.0,52,2,0,0,0
TENPP0129,TEN,2005,16,9,382,42.4,55,4,2,0,0
DENPP0142,NOR,2005,16,4,160,40.0,46,2,2,1,0
SEAPP0080,SEA,2005,16,5,251,50.2,62,0,0,2,0
PITPP0093,PIT,2005,16,3,126,42.0,48,2,2,0,0
PHIPP0080,PHI,2005,16,10,500,50.0,56,4,1,0,0
STLPP0080,STL,2005,16,3,133,44.3,50,1,1,1,0
DENPP0109,DEN,2005,16,2,85,42.5,55,1,0,0,0
TENPP0098,NWE,2005,16,2,82,41.0,46,0,0,0,0
WASPP0156,IND,2005,16,3,115,38.3,43,3,3,0,0
HOUPP0080,HOU,2005,16,2,64,32.0,41,0,1,0,0
WASPP0147,TAM,2005,16,5,216,43.2,54,3,2,1,0
CLEPP0101,ARI,2005,16,8,386,48.3,59,2,1,1,0
CLEPP0175,CHI,2005,16,6,244,40.7,51,2,0,1,0
CLEPP0080,CLE,2005,16,8,335,41.9,54,2,1,1,0
NYGPP0143,NYG,2005,16,3,130,43.3,49,0,1,1,0
SDGPP0206,SDG,2005,17,7,311,44.4,56,3,0,1,0
GNBPP0124,WAS,2005,17,10,410,41.0,52,1,3,1,0
SFOPP0208,SFO,2005,17,9,312,34.7,47,1,0,1,1
ARIPP0207,BAL,2005,17,8,359,44.9,58,1,1,1,0
CARPP0176,CAR,2005,17,3,112,37.3,53,2,1,0,0
DETPP0191,DET,2005,17,6,235,39.2,47,2,3,0,0
BUFPP0208,BUF,2005,17,1,48,48.0,48,1,0,0,0
PHIPP0208,MIA,2005,17,4,155,38.8,42,3,1,0,0
PITPP0206,DAL,2005,17,6,223,37.2,45,3,2,0,0
MINPP0191,MIN,2005,17,3,112,37.3,44,2,2,0,0
GNBPP0080,GNB,2005,17,3,98,32.7,42,0,1,0,0
DETPP0178,NYJ,2005,17,4,161,40.3,51,0,1,1,0
TAMPP0208,ATL,2005,17,3,134,44.7,51,0,0,0,0
CINPP0126,CIN,2005,17,7,346,49.4,61,2,2,1,0
KANPP0208,KAN,2005,17,2,99,49.5,51,0,1,0,0
HOUPP0193,OAK,2005,17,9,421,46.8,57,4,1,1,0
NWEPP0144,JAC,2005,17,3,116,38.7,40,1,0,0,0
TENPP0129,TEN,2005,17,5,240,48.0,56,1,1,1,0
DENPP0142,NOR,2005,17,3,141,47.0,60,0,1,0,0
SEAPP0080,SEA,2005,17,6,222,37.0,45,3,1,0,0
PITPP0093,PIT,2005,17,4,164,41.0,48,2,2,0,0
PHIPP0080,PHI,2005,17,6,264,44.0,50,2,2,1,0
STLPP0080,STL,2005,17,6,240,40.0,45,0,0,0,0
DENPP0109,DEN,2005,17,7,319,45.6,57,2,1,0,0
TENPP0098,NWE,2005,17,4,166,41.5,50,1,2,0,0
WASPP0156,IND,2005,17,5,232,46.4,58,3,2,1,0
HOUPP0080,HOU,2005,17,7,280,40.0,44,5,1,0,0
WASPP0147,TAM,2005,17,6,276,46.0,53,1,2,0,0
CLEPP0101,ARI,2005,17,5,194,38.8,46,1,1,0,0
CLEPP0175,CHI,2005,17,4,146,36.5,44,2,2,0,1
CLEPP0080,CLE,2005,17,8,325,40.6,51,1,0,1,0
NYGPP0143,NYG,2005,17,6,234,39.0,47,2,1,0,0
PITPP0206,DAL,2006,1,5,266,53.2,62,0,0,1,0
CINPP0126,CIN,2006,1,5,213,42.6,45,0,0,2,0
KANPP0208,KAN,2006,1,4,165,41.3,47,1,2,0,0
PHIPP0208,MIA,2006,1,6,220,36.7,58,3,2,0,0
SFOPP0208,SFO,2006,1,4,145,36.3,47,3,2,0,0
SDGPP0206,SDG,2006,1,5,219,43.8,56,2,2,0,0
GNBPP0124,WAS,2006,1,5,215,43.0,50,1,1,0,0
PITPP0120,DEN,2006,1,4,170,42.5,46,0,2,1,0
TAMPP0208,ATL,2006,1,4,167,41.8,51,1,0,0,0
SEAPP0208,GNB,2006,1,6,270,45.0,53,1,0,1,0
NYGPP0207,NOR,2006,1,3,135,45.0,49,0,1,0,0
WASPP0128,SEA,2006,1,5,263,52.6,63,2,0,2,0
BALPP0207,BAL,2006,1,6,282,47.0,56,0,0,1,0
DETPP0178,NYJ,2006,1,4,199,49.8,58,0,0,0,0
MINPP0191,MIN,2006,1,5,190,38.0,44,0,1,1,0
TAMPP0139,PHI,2006,1,3,106,35.3,42,1,2,0,0
ARIPP0207,CLE,2006,1,6,265,44.2,56,0,0,1,0
CLEPP0175,CHI,2006,1,4,189,47.3,50,2,0,0,0
CLEPP0101,ARI,2006,1,4,173,43.3,49,0,1,0,0
TENPP0098,NWE,2006,1,4,183,45.8,56,1,0,1,0
HOUPP0160,STL,2006,1,3,150,50.0,59,1,1,1,0
PITPP0093,PIT,2006,1,5,233,46.6,51,0,1,1,0
TENPP0129,TEN,2006,1,6,239,39.8,51,3,2,1,0
WASPP0147,TAM,2006,1,8,372,46.5,59,3,0,1,0
WASPP0156,IND,2006,1,2,102,51.0,52,1,0,0,0
BUFPP0208,BUF,2006,1,5,201,40.2,54,1,1,0,0
CARPP0176,CAR,2006,1,6,309,51.5,58,2,0,2,0
DETPP0191,DET,2006,1,6,258,43.0,55,1,1,1,0
HOUPP0193,OAK,2006,1,9,420,46.7,58,4,1,1,0
HOUPP0080,HOU,2006,1,5,223,44.6,55,2,2,0,0
NWEPP0144,JAC,2006,1,6,264,44.0,53,1,1,1,0
NYGPP0143,NYG,2006,1,1,49,49.0,49,0,0,0,0
PITPP0206,DAL,2006,2,7,343,49.0,61,2,1,1,0
CINPP0126,CIN,2006,2,4,192,48.0,57,1,1,1,0
KANPP0208,KAN,2006,2,6,281,46.8,53,3,0,2,0
PHIPP0208,MIA,2006,2,6,283,47.2,60,1,0,0,1
SFOPP0208,SFO,2006,2,4,180,45.0,54,2,2,0,0
SDGPP0206,SDG,2006,2,2,77,38.5,39,2,0,0,0
GNBPP0124,WAS,2006,2,8,413,51.6,59,1,0,1,0
PITPP0120,DEN,2006,2,5,260,52.0,61,0,0,0,0
TAMPP0208,ATL,2006,2,2,85,42.5,55,2,0,0,0
SEAPP0208,GNB,2006,2,6,286,47.7,57,0,0,0,0
NYGPP0207,NOR,2006,2,4,186,46.5,52,0,0,1,0
WASPP0128,SEA,2006,2,5,193,38.6,53,0,0,0,0
BALPP0207,BAL,2006,2,7,303,43.3,60,3,1,0,0
DETPP0178,NYJ,2006,2,5,159,31.8,42,4,3,0,0
MINPP0191,MIN,2006,2,7,324,46.3,53,3,2,1,0
TAMPP0139,PHI,2006,2,5,221,44.2,56,2,2,1,0
ARIPP0207,CLE,2006,2,5,230,46.0,53,3,1,1,0
CLEPP0175,CHI,2006,2,3,133,44.3,48,2,2,0,0
CLEPP0101,ARI,2006,2,6,238,39.7,50,1,1,0,0
TENPP0098,NWE,2006,2,3,158,52.7,61,0,1,1,0
HOUPP0160,STL,2006,2,5,216,43.2,53,2,4,0,0
PITPP0093,PIT,2006,2,8,358,44.8,54,5,3,0,0
TENPP0129,TEN,2006,2,7,287,41.0,52,1,3,0,0
WASPP0147,TAM,2006,2,4,170,42.5,53,1,2,0,0
WASPP0156,IND,2006,2,1,45,45.0,45,0,0,1,0
BUFPP0208,BUF,2006,2,6,248,41.3,52,5,1,0,0
CARPP0176,CAR,2006,2,9,386,42.9,57,3,1,1,0
DETPP0191,DET,2006,2,6,258,43.0,47,2,0,1,0
HOUPP0193,OAK,2006,2,4,214,53.5,61,1,0,2,0
HOUPP0080,HOU,2006,2,4,165,41.3,46,0,1,0,0
NWEPP0144,JAC,2006,2,6,251,41.8,48,3,1,2,0
NYGPP0143,NYG,2006,2,8,348,43.5,54,3,2,0,0
CINPP0126,CIN,2006,3,5,267,53.4,67,2,0,1,0
PITPP0120,DEN,2006,3,8,329,41.1,55,4,2,1,0
PHIPP0208,MIA,2006,3,6,316,52.7,61,2,0,2,0
SFOPP0208,SFO,2006,3,7,298,42.6,57,2,2,0,0
TAMPP0139,PHI,2006,3,4,174,43.5,47,0,0,0,0
GNBPP0124,WAS,2006,3,2,112,56.0,60,0,0,0,0
TAMPP0208,ATL,2006,3,6,265,44.2,56,1,1,2,1
DETPP0178,NYJ,2006,3,7,338,48.3,59,4,1,1,0
SEAPP0208,GNB,2006,3,5,248,49.6,66,1,0,1,0
