STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_Pct,K_Lng,K_XPM,K_XPA,K_Pct,K_Pts
CHIKK0160,CHI,2006,16,0,0,0,0,3,3,1,1,0,0,4,4,100,44,2,2,100,14
TENKK0160,TEN,2006,16,0,0,1,1,1,1,1,1,0,0,3,3,100,42,3,3,100,12
CINKK0160,NYJ,2006,16,0,0,1,1,1,1,0,0,0,0,2,2,100,30,1,1,100,7
BUFKK0127,GNB,2006,16,0,0,0,0,1,3,2,2,0,0,3,5,60,44,0,0,N/A,9
TAMKK0159,BUF,2006,16,0,0,3,3,1,1,1,1,0,0,5,5,100,45,2,2,100,17
HOUKK0128,ARI,2006,16,0,0,1,1,3,3,0,0,0,0,4,4,100,39,2,2,100,14
ATLKK0089,DEN,2006,16,0,0,1,1,0,0,0,0,0,0,1,1,100,24,3,3,100,6
STLKK0064,STL,2006,16,0,0,1,1,0,0,0,1,0,0,1,2,50,21,4,4,100,7
SFOKK0104,SFO,2006,16,0,0,0,0,1,1,1,1,0,0,2,2,100,49,2,2,100,8
DETKK0144,DET,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
NORKK0133,CAR,2006,16,0,0,0,0,0,0,1,1,0,0,1,1,100,42,1,1,100,4
NORKK0106,NOR,2006,16,0,0,1,1,2,2,0,0,0,0,3,3,100,38,3,3,100,12
INDKK0117,BAL,2006,16,0,0,1,1,0,0,0,0,0,0,1,1,100,26,4,4,100,7
INDKK0180,IND,2006,16,0,0,0,0,1,1,0,0,0,0,1,1,100,33,3,3,100,6
CHIKK0144,MIA,2006,16,0,0,1,1,0,0,0,0,0,0,1,1,100,25,1,1,100,4
SDGKK0106,HOU,2006,16,0,0,0,0,0,0,2,2,0,0,2,2,100,48,3,3,100,9
OAKKK0160,OAK,2006,16,0,0,1,1,1,1,0,0,1,1,3,3,100,53,0,0,N/A,9
NORKK0074,DAL,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
DETKK0160,PHI,2006,16,0,0,2,2,0,0,1,1,0,0,3,3,100,45,2,2,100,11
MINKK0143,MIN,2006,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
SFOKK0159,CLE,2006,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,100,1
ATLKK0062,ATL,2006,16,0,0,0,0,0,0,1,1,0,0,1,1,100,40,0,0,N/A,3
SFOKK0111,PIT,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100,35,2,2,100,5
NYGKK0161,SEA,2006,17,0,0,1,1,2,2,0,0,0,0,3,3,100,35,2,2,100,11
MIAKK0143,SDG,2006,17,0,0,0,0,1,1,1,1,0,0,2,2,100,47,3,3,100,9
ATLKK0158,TAM,2006,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,100,1
NORKK0165,CIN,2006,17,0,0,0,0,1,2,0,0,0,0,1,2,50,34,2,2,100,5
TAMKK0159,BUF,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
ARIKK0164,NYG,2006,17,0,0,0,0,2,2,0,0,0,0,2,2,100,34,4,4,100,10
JACKK0160,JAC,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100,33,3,3,100,6
NYGKK0145,KAN,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,5,5,100,5
PITKK0160,WAS,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
NWEKK0160,NWE,2006,17,0,0,2,2,0,1,0,0,0,0,2,3,66.7,28,4,5,80,10
CHIKK0160,CHI,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
TENKK0160,TEN,2006,17,0,0,3,4,0,0,0,0,0,0,3,4,75,27,2,2,100,11
CINKK0160,NYJ,2006,17,0,0,1,1,2,2,0,0,0,0,3,3,100,35,2,2,100,11
BUFKK0127,GNB,2006,17,0,0,1,1,0,1,1,1,0,0,2,3,66.7,46,2,3,66.7,8
HOUKK0128,ARI,2006,17,0,0,2,2,0,0,0,0,0,0,2,2,100,28,2,2,100,8
OAKKK0160,OAK,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100,35,0,0,N/A,3
ATLKK0089,DEN,2006,17,0,0,3,3,0,0,0,0,0,0,3,3,100,22,2,2,100,11
STLKK0064,STL,2006,17,0,0,0,0,0,0,1,1,1,1,2,2,100,53,5,5,100,11
DETKK0144,DET,2006,17,0,0,3,3,1,1,0,0,0,0,4,4,100,33,3,3,100,15
NORKK0133,CAR,2006,17,1,1,0,0,0,0,0,0,0,0,1,1,100,19,4,4,100,7
NORKK0106,NOR,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
INDKK0117,BAL,2006,17,0,0,2,2,2,2,0,0,0,0,4,4,100,39,1,1,100,13
SFOKK0104,SFO,2006,17,0,0,1,1,1,1,2,2,0,0,4,4,100,46,2,2,100,14
INDKK0180,IND,2006,17,0,0,0,0,1,1,1,1,0,0,2,2,100,46,3,3,100,9
NORKK0074,DAL,2006,17,0,0,0,0,1,1,0,0,0,0,1,1,100,39,4,4,100,7
SDGKK0106,HOU,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
DETKK0160,PHI,2006,17,0,0,0,1,0,0,1,1,0,0,1,2,50,41,3,3,100,6
SFOKK0159,CLE,2006,17,0,0,0,0,1,1,1,2,0,0,2,3,66.7,43,0,0,N/A,6
CHIKK0144,MIA,2006,17,0,0,2,2,2,2,1,1,0,0,5,5,100,42,1,1,100,16
MINKK0143,MIN,2006,17,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
ATLKK0062,ATL,2006,17,0,0,0,0,0,0,1,1,0,0,1,1,100,45,2,2,100,5
JACKK0160,JAC,2007,1,0,0,1,1,0,0,0,0,0,0,1,1,100,22,1,1,100,4
NYGKK0145,NYG,2007,1,0,0,1,1,0,0,2,2,0,0,3,3,100,48,2,2,100,11
CINKK0160,NYJ,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
MIAKK0143,SDG,2007,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,100,2
NYGKK0161,SEA,2007,1,0,0,1,1,0,0,1,1,0,0,2,2,100,46,2,2,100,8
ATLKK0158,TAM,2007,1,0,0,0,0,2,2,0,0,0,0,2,2,100,38,0,0,N/A,6
SFOKK0111,PIT,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100,31,4,4,100,10
TENKK0160,TEN,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100,31,1,1,100,7
CHIKK0160,CHI,2007,1,0,0,1,1,0,0,0,0,0,0,1,1,100,27,0,0,N/A,3
GNBKK0160,GNB,2007,1,0,0,0,0,1,1,1,1,1,1,3,3,100,53,1,1,100,10
DENKK0162,ATL,2007,1,0,0,0,0,0,0,1,2,0,0,1,2,50,45,0,0,N/A,3
NYJKK0159,DAL,2007,1,0,0,0,0,1,1,0,0,0,0,1,1,100,31,6,6,100,9
CARKK0187,KAN,2007,1,0,0,1,1,0,1,0,0,0,0,1,2,50,27,0,0,N/A,3
PITKK0160,WAS,2007,1,0,0,0,0,2,2,1,1,0,0,3,3,100,44,1,1,100,10
NWEKK0160,NWE,2007,1,0,0,1,1,0,0,0,0,0,0,1,1,100,22,5,5,100,8
NORKK0165,CIN,2007,1,0,0,1,1,0,0,1,1,0,1,2,3,66.7,40,1,1,100,7
ARIKK0164,MIA,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100,36,1,1,100,7
SFOKK0104,SFO,2007,1,0,0,0,0,2,2,0,0,0,0,2,2,100,33,2,2,100,8
INDKK0180,IND,2007,1,0,0,0,0,2,2,0,0,0,0,2,2,100,33,5,5,100,11
STLKK0064,STL,2007,1,0,0,1,1,0,0,1,1,0,0,2,2,100,42,1,1,100,7
ATLKK0089,DEN,2007,1,0,0,1,1,0,0,2,3,0,1,3,5,60,48,0,0,N/A,9
NORKK0133,CAR,2007,1,0,0,0,0,2,2,0,1,0,0,2,3,66.7,34,3,3,100,9
DETKK0144,DET,2007,1,0,0,1,1,0,0,2,2,0,0,3,3,100,46,3,3,100,12
CHIKK0144,NOR,2007,1,0,0,0,0,1,1,0,0,0,1,1,2,50,34,1,1,100,4
MINKK0143,MIN,2007,1,0,0,0,0,0,0,1,1,0,0,1,1,100,49,3,3,100,6
HOUKK0128,ARI,2007,1,0,0,0,0,1,1,0,0,0,0,1,1,100,35,2,2,100,5
TAMKK0159,BUF,2007,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,100,2
OAKKK0160,OAK,2007,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,3,3,100,3
SDGKK0106,HOU,2007,1,0,0,2,2,0,0,0,0,0,0,2,2,100,28,2,2,100,8
SFOKK0159,CLE,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
DETKK0160,PHI,2007,1,0,0,0,0,1,1,1,1,0,0,2,2,100,47,1,1,100,7
INDKK0117,BAL,2007,1,0,0,1,1,1,1,0,0,0,0,2,2,100,36,2,2,100,8
MIAKK0143,SDG,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
NYGKK0145,NYG,2007,2,0,0,0,0,1,2,1,1,0,0,2,3,66.7,48,1,1,100,7
CINKK0160,NYJ,2007,2,0,0,1,1,0,0,0,0,1,2,2,3,66.7,50,1,1,100,7
NYGKK0161,SEA,2007,2,0,0,2,2,0,0,0,0,0,0,2,2,100,28,2,2,100,8
SFOKK0111,PIT,2007,2,0,0,1,1,3,3,0,0,0,0,4,4,100,39,2,2,100,14
NORKK0165,CIN,2007,2,0,0,1,1,0,0,0,0,0,0,1,1,100,20,6,6,100,9
ATLKK0158,TAM,2007,2,0,0,1,1,0,0,0,0,0,0,1,1,100,27,4,4,100,7
BUFKK0127,KAN,2007,2,0,0,0,0,0,0,1,2,0,0,1,2,50,45,1,1,100,4
TENKK0160,TEN,2007,2,0,0,0,0,2,2,0,0,0,0,2,2,100,36,2,2,100,8
GNBKK0160,GNB,2007,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,100,5
DENKK0162,ATL,2007,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1,100,1
NYJKK0159,DAL,2007,2,0,0,2,2,0,0,1,1,0,0,3,3,100,47,4,4,100,13
NWEKK0160,NWE,2007,2,0,0,1,1,0,0,0,1,0,0,1,2,50,24,5,5,100,8
CHIKK0160,CHI,2007,2,0,0,0,0,1,1,1,1,0,0,2,2,100,47,2,2,100,8
PITKK0160,WAS,2007,2,0,0,0,0,2,2,0,0,0,0,2,2,100,37,2,2,100,8
ARIKK0164,MIA,2007,2,0,0,0,0,1,1,1,1,0,0,2,2,100,45,2,2,100,8
TAMKK0159,BUF,2007,2,0,0,1,1,0,0,0,0,0,0,1,1,100,24,0,0,N/A,3
STLKK0064,STL,2007,2,0,0,2,2,0,0,0,0,1,2,3,4,75,53,1,1,100,10
SFOKK0104,SFO,2007,2,0,0,0,0,0,0,1,1,0,0,1,1,100,40,2,2,100,5
ATLKK0089,DEN,2007,2,0,0,3,3,0,0,0,1,0,0,3,4,75,23,2,2,100,11
DETKK0144,DET,2007,2,0,0,0,0,2,2,0,1,0,0,2,3,66.7,37,2,2,100,8
INDKK0117,BAL,2007,2,0,0,1,1,0,0,1,2,0,0,2,3,66.7,43,2,2,100,8
NORKK0133,CAR,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
INDKK0180,IND,2007,2,0,0,2,2,1,2,0,0,0,0,3,4,75,39,1,2,50,10
CHIKK0144,NOR,2007,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,100,2
OAKKK0160,OAK,2007,2,0,0,0,0,1,1,0,0,0,1,1,2,50,38,1,1,100,4
HOUKK0128,ARI,2007,2,0,0,1,1,0,0,1,1,1,2,3,4,75,52,2,2,100,11
SDGKK0106,HOU,2007,2,0,0,1,1,1,1,0,0,0,0,2,2,100,33,4,4,100,10
DETKK0160,PHI,2007,2,0,0,3,3,1,1,0,0,0,0,4,4,100,39,0,0,N/A,12
MINKK0143,MIN,2007,2,0,0,0,0,1,1,0,0,0,1,1,2,50,32,2,2,100,5
SFOKK0159,CLE,2007,2,1,1,0,0,2,2,0,0,0,0,3,3,100,39,6,6,100,15
NORKK0106,JAC,2007,2,0,0,1,1,1,1,0,0,0,0,2,2,100,35,1,1,100,7
NYGKK0161,SEA,2007,3,0,0,1,1,0,0,0,0,0,0,1,1,100,23,3,3,100,6
MIAKK0143,SDG,2007,3,0,0,0,0,0,0,1,1,0,0,1,1,100,44,3,3,100,6
NYGKK0145,NYG,2007,3,0,0,0,0,1,1,0,0,0,0,1,1,100,34,3,3,100,6
SFOKK0111,PIT,2007,3,0,0,0,0,2,2,1,1,0,0,3,3,100,49,4,4,100,13
ATLKK0158,TAM,2007,3,0,0,1,1,0,0,0,0,0,1,1,2,50,27,3,3,100,6
ARIKK0164,MIA,2007,3,0,0,0,0,2,2,0,0,0,0,2,2,100,39,2,2,100,8
NORKK0165,CIN,2007,3,0,0,1,1,0,0,1,1,0,0,2,2,100,43,1,1,100,7
CINKK0160,NYJ,2007,3,0,0,1,1,0,0,0,0,0,0,1,1,100,21,4,4,100,7
BUFKK0127,KAN,2007,3,0,0,0,0,1,1,1,1,0,0,2,2,100,49,1,1,100,7
NYJKK0159,DAL,2007,3,0,0,0,1,1,1,1,1,0,0,2,3,66.7,44,4,4,100,10
GNBKK0160,GNB,2007,3,0,0,1,1,0,0,0,0,0,0,1,1,100,28,4,4,100,7
NWEKK0160,NWE,2007,3,0,0,1,1,0,0,0,0,0,0,1,1,100,24,5,5,100,8
PITKK0160,WAS,2007,3,0,0,0,0,0,1,1,1,0,0,1,2,50,47,2,2,100,5
TENKK0160,TEN,2007,3,0,0,0,1,1,1,0,0,0,0,1,2,50,33,4,4,100,7
CHIKK0160,CHI,2007,3,0,0,1,1,0,0,0,0,0,0,1,1,100,20,1,1,100,4
TAMKK0159,BUF,2007,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
HOUKK0128,ARI,2007,3,0,0,0,0,0,0,3,4,0,0,3,4,75,48,2,2,100,11
ATLKK0089,DEN,2007,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
STLKK0064,STL,2007,3,0,0,1,1,0,0,0,2,0,0,1,3,33.3,25,0,0,N/A,3
DETKK0144,DET,2007,3,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,3,3,100,3
NORKK0133,CAR,2007,3,0,0,0,0,0,0,2,2,0,0,2,2,100,49,3,3,100,9
NORKK0106,JAC,2007,3,2,2,1,1,0,0,0,0,0,0,3,3,100,27,2,2,100,11
INDKK0117,BAL,2007,3,0,0,2,2,0,0,2,2,0,0,4,4,100,46,2,2,100,14
SFOKK0104,SFO,2007,3,0,0,1,1,1,1,0,0,1,1,3,3,100,50,1,1,100,10
INDKK0180,IND,2007,3,0,0,1,1,2,2,0,0,0,0,3,3,100,36,3,3,100,12
SDGKK0106,HOU,2007,3,0,0,0,0,1,1,0,0,0,0,1,1,100,33,3,3,100,6
OAKKK0160,OAK,2007,3,0,0,2,2,1,1,1,1,0,0,4,4,100,48,2,2,100,14
DETKK0160,PHI,2007,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,8,8,100,8
SFOKK0159,CLE,2007,3,0,0,1,1,0,0,0,1,0,0,1,2,50,23,3,3,100,6
CHIKK0144,NOR,2007,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
MINKK0143,MIN,2007,3,0,0,1,1,0,0,0,0,0,0,1,1,100,22,1,1,100,4
ATLKK0062,ATL,2007,3,0,0,2,2,0,0,0,0,0,0,2,2,100,25,2,2,100,8
NYGKK0161,SEA,2007,4,0,0,2,2,1,1,0,0,0,0,3,3,100,31,2,2,100,11
MIAKK0143,SDG,2007,4,0,0,1,1,1,1,0,0,1,1,3,3,100,51,1,1,100,10
SFOKK0111,PIT,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
ATLKK0158,TAM,2007,4,0,0,1,1,1,1,0,0,0,0,2,2,100,38,2,2,100,8
ARIKK0164,MIA,2007,4,0,0,1,1,0,0,0,0,0,0,1,1,100,29,2,2,100,5
NORKK0165,CIN,2007,4,0,0,0,0,0,0,2,2,0,0,2,2,100,48,1,1,100,7
NYGKK0145,NYG,2007,4,0,0,1,1,0,1,0,0,0,0,1,2,50,29,1,2,50,4
CINKK0160,NYJ,2007,4,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,2,2,100,2
NYJKK0159,DAL,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
GNBKK0160,GNB,2007,4,0,0,1,1,1,1,1,1,0,0,3,3,100,44,2,2,100,11
NWEKK0160,NWE,2007,4,0,0,0,0,2,2,0,0,0,0,2,2,100,36,4,4,100,10
CHIKK0160,CHI,2007,4,0,0,0,0,0,0,2,2,0,1,2,3,66.7,49,3,3,100,9
BUFKK0127,KAN,2007,4,0,0,2,2,0,0,1,1,0,0,3,3,100,41,3,3,100,12
TAMKK0159,BUF,2007,4,0,0,0,0,0,0,1,1,0,0,1,1,100,46,2,2,100,5
HOUKK0128,ARI,2007,4,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,3,3,100,3
ATLKK0089,DEN,2007,4,0,0,1,1,1,1,0,0,0,0,2,2,100,35,2,2,100,8
STLKK0064,STL,2007,4,0,0,0,1,0,0,0,0,0,0,0,1,0,N/A,1,1,100,1
DETKK0144,DET,2007,4,0,0,0,0,0,1,1,1,0,0,1,2,50,49,4,5,80,7
NORKK0133,CAR,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
INDKK0117,BAL,2007,4,0,0,2,2,0,0,0,2,0,0,2,4,50,29,1,1,100,7
SFOKK0104,SFO,2007,4,0,0,0,0,0,0,1,1,0,0,1,1,100,43,0,0,N/A,3
INDKK0180,IND,2007,4,0,0,1,1,0,0,0,0,0,0,1,1,100,22,5,5,100,8
SDGKK0106,HOU,2007,4,1,1,0,1,1,1,1,1,0,0,3,4,75,42,1,1,100,10
OAKKK0160,OAK,2007,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
DETKK0160,PHI,2007,4,0,0,0,0,0,0,0,1,1,1,1,2,50,53,0,0,N/A,3
SFOKK0159,CLE,2007,4,0,0,1,1,0,0,1,1,0,0,2,2,100,41,3,3,100,9
MINKK0143,MIN,2007,4,0,0,0,0,1,1,2,2,0,0,3,3,100,48,1,1,100,10
ATLKK0062,ATL,2007,4,0,0,2,2,1,1,1,2,0,0,4,5,80,46,2,2,100,14
NYGKK0145,NYG,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
CINKK0160,NYJ,2007,5,0,0,0,0,0,0,1,2,0,0,1,2,50,47,3,3,100,6
MIAKK0143,SDG,2007,5,0,0,1,1,0,0,1,1,0,0,2,2,100,45,5,5,100,11
NYGKK0161,SEA,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ATLKK0158,TAM,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
SFOKK0111,PIT,2007,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
BUFKK0127,KAN,2007,5,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,1,1,100,1
TENKK0160,TEN,2007,5,0,0,0,0,1,1,1,2,0,0,2,3,66.7,40,2,2,100,8
NYJKK0159,DAL,2007,5,0,0,1,1,1,1,1,1,1,1,4,4,100,53,1,1,100,13
GNBKK0160,GNB,2007,5,0,0,0,0,2,2,0,0,0,0,2,2,100,37,2,2,100,8
NWEKK0160,NWE,2007,5,0,0,2,2,0,0,0,0,0,0,2,2,100,25,4,4,100,10
PITKK0160,WAS,2007,5,0,0,1,1,0,0,0,1,0,0,1,2,50,28,3,3,100,6
CHIKK0160,CHI,2007,5,0,0,0,0,1,1,1,1,0,0,2,2,100,44,3,3,100,9
ARIKK0164,MIA,2007,5,0,0,1,1,1,1,2,2,0,0,4,4,100,48,1,1,100,13
TAMKK0159,BUF,2007,5,0,0,1,1,0,0,0,0,0,1,1,2,50,24,3,3,100,6
DETKK0144,DET,2007,5,0,0,0,0,1,1,0,0,0,0,1,1,100,39,0,0,N/A,3
ATLKK0089,DEN,2007,5,0,0,0,0,1,1,0,0,0,0,1,1,100,30,0,0,N/A,3
NORKK0133,CAR,2007,5,0,0,1,1,1,1,0,0,1,1,3,3,100,52,1,1,100,10
INDKK0117,BAL,2007,5,0,0,1,1,1,1,1,1,0,0,3,3,100,49,0,0,N/A,9
NORKK0106,JAC,2007,5,0,0,1,1,0,0,0,1,0,0,1,2,50,20,2,2,100,5
STLKK0064,STL,2007,5,0,0,0,0,2,2,1,1,0,0,3,3,100,46,2,2,100,11
SFOKK0104,SFO,2007,5,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,1,1,100,1
SDGKK0106,HOU,2007,5,0,0,1,1,0,0,1,1,3,3,5,5,100,57,1,1,100,16
HOUKK0128,ARI,2007,5,0,0,0,0,1,2,0,0,1,1,2,3,66.7,50,4,4,100,10
SFOKK0159,CLE,2007,5,0,0,0,0,0,0,1,1,0,0,1,1,100,42,2,2,100,5
CHIKK0144,NOR,2007,5,0,0,2,3,0,0,0,0,0,1,2,4,50,28,1,1,100,7
INDKK0180,IND,2007,5,0,0,1,1,1,1,0,0,0,0,2,2,100,35,3,4,75,9
ATLKK0062,ATL,2007,5,0,0,1,1,1,1,0,1,0,0,2,3,66.7,32,1,1,100,7
NYGKK0145,NYG,2007,6,0,0,0,0,1,1,0,0,0,0,1,1,100,32,4,4,100,7
CINKK0160,NYJ,2007,6,0,0,1,1,2,2,0,1,0,0,3,4,75,30,0,0,N/A,9
MIAKK0143,SDG,2007,6,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,4,4,100,4
NYGKK0161,SEA,2007,6,0,0,0,0,0,0,0,1,1,1,1,2,50,52,2,2,100,5
ATLKK0158,TAM,2007,6,0,0,1,1,0,0,1,1,0,0,2,2,100,43,1,1,100,7
BUFKK0127,KAN,2007,6,0,0,1,1,1,1,0,0,0,0,2,2,100,32,3,3,100,9
TENKK0160,TEN,2007,6,0,0,0,0,0,0,1,1,0,0,1,1,100,48,1,1,100,4
NYJKK0159,DAL,2007,6,0,0,1,1,1,1,0,0,0,0,2,2,100,38,3,3,100,9
GNBKK0160,GNB,2007,6,0,0,0,0,1,2,0,1,0,0,1,3,33.3,37,2,2,100,5
NWEKK0160,NWE,2007,6,0,0,1,1,0,0,1,1,0,0,2,2,100,45,6,6,100,12
PITKK0160,WAS,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
CHIKK0160,CHI,2007,6,0,0,0,0,1,1,0,0,0,0,1,1,100,32,4,4,100,7
NORKK0165,CIN,2007,6,0,0,0,0,2,2,0,0,0,0,2,2,100,36,2,2,100,8
ARIKK0164,MIA,2007,6,0,0,0,0,0,0,1,1,0,0,1,1,100,43,4,4,100,7
STLKK0064,STL,2007,6,0,0,0,0,1,2,0,0,0,0,1,2,50,32,0,0,N/A,3
CHIKK0144,NOR,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
NORKK0133,CAR,2007,6,0,0,1,1,1,1,2,3,0,0,4,5,80,45,1,1,100,13
INDKK0117,BAL,2007,6,0,0,1,1,2,2,2,2,0,0,5,5,100,43,1,1,100,16
NORKK0106,JAC,2007,6,0,0,0,0,1,1,0,1,0,0,1,2,50,37,4,5,80,7
MINKK0143,MIN,2007,6,0,0,0,0,0,0,1,1,1,1,2,2,100,55,4,4,100,10
SFOKK0159,CLE,2007,6,0,0,1,1,0,0,1,1,0,0,2,2,100,40,5,5,100,11
HOUKK0128,ARI,2007,6,0,0,0,0,0,0,0,0,1,1,1,1,100,50,1,1,100,4
OAKKK0160,OAK,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
SDGKK0106,HOU,2007,6,0,0,1,1,2,2,0,0,0,0,3,3,100,35,0,0,N/A,9
DETKK0160,PHI,2007,6,0,0,2,2,1,1,0,2,0,0,3,5,60,31,1,1,100,10
ATLKK0062,ATL,2007,6,0,0,0,0,0,0,1,2,0,0,1,2,50,47,1,1,100,4
NYGKK0161,SEA,2007,7,0,0,0,0,1,1,3,3,0,0,4,4,100,48,3,3,100,15
NYGKK0145,NYG,2007,7,0,0,1,1,1,1,0,0,0,0,2,2,100,39,3,4,75,9
SFOKK0111,PIT,2007,7,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,4,4,100,4
ATLKK0158,TAM,2007,7,0,0,0,0,0,0,1,2,0,0,1,2,50,48,1,1,100,4
ARIKK0164,MIA,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
NORKK0165,CIN,2007,7,0,0,1,1,0,0,0,0,0,0,1,1,100,20,5,5,100,8
CINKK0160,NYJ,2007,7,0,0,1,1,1,1,1,1,0,0,3,3,100,43,2,2,100,11
BUFKK0127,KAN,2007,7,0,0,0,0,1,2,1,1,0,0,2,3,66.7,41,0,0,N/A,6
NWEKK0160,NWE,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100,7
NYJKK0159,DAL,2007,7,0,0,0,0,0,0,1,1,0,1,1,2,50,45,3,3,100,6
PITKK0160,WAS,2007,7,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,3,3,100,3
CHIKK0160,CHI,2007,7,0,0,1,1,1,2,2,2,0,0,4,5,80,45,1,1,100,13
TENKK0160,TEN,2007,7,0,0,5,5,1,1,1,1,1,1,8,8,100,52,2,2,100,26
TAMKK0159,BUF,2007,7,0,0,2,2,1,1,1,1,0,0,4,4,100,41,1,1,100,13
HOUKK0128,ARI,2007,7,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,1,2,50,1
ATLKK0089,DEN,2007,7,0,0,0,0,0,0,1,1,0,0,1,1,100,49,4,4,100,7
STLKK0064,STL,2007,7,0,0,1,1,1,1,0,1,0,0,2,3,66.7,31,0,0,N/A,6
DETKK0144,DET,2007,7,0,0,0,0,2,2,1,1,0,0,3,3,100,42,2,2,100,11
INDKK0117,BAL,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
NORKK0106,JAC,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
SFOKK0104,SFO,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
INDKK0180,IND,2007,7,0,0,1,1,1,1,0,0,0,0,2,2,100,36,3,3,100,9
SDGKK0106,HOU,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
OAKKK0160,OAK,2007,7,0,0,0,0,1,1,0,0,0,0,1,1,100,37,1,1,100,4
DETKK0160,PHI,2007,7,0,0,1,1,2,2,0,0,0,0,3,3,100,37,1,1,100,10
MINKK0143,MIN,2007,7,0,0,0,0,0,0,0,1,0,0,0,1,0,N/A,2,2,100,2
CHIKK0144,NOR,2007,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
