STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,rec_Tgt,rec_Yds,rec_YPR,rec_Lng,rec_TD,KR,KR_Yds,KR_Avg,KR_Long,KR_TD,PR,PR_Yds,PR_Avg,PR_Long,PR_TD,Fum,FumLOST
HOUWR0735,HOU,2003,6,2,N/A,49,24.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEWR0559,BUF,2003,6,1,N/A,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0167,DAL,2003,6,0,N/A,0,N/A,N/A,0,3,100,33.3,54,0,3,10,3.3,8,0,1,0
HOUWR0234,HOU,2003,6,1,N/A,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0168,BUF,2003,6,3,N/A,27,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0612,SFO,2003,6,0,N/A,0,N/A,N/A,0,4,72,18,21,0,0,0,N/A,N/A,0,0,0
NORWR0278,ARI,2003,6,2,N/A,22,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0256,KAN,2003,6,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0442,GNB,2003,6,1,N/A,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0423,DEN,2003,6,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0704,NOR,2003,6,1,N/A,21,21,21,0,3,61,20.3,25,0,2,10,5,7,0,2,0
DETWR0575,CLE,2003,6,5,N/A,54,10.8,17,0,0,0,N/A,N/A,0,4,16,4,13,0,0,0
BUFWR0514,BUF,2003,6,3,N/A,42,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0
NORCB0028,NYG,2003,6,3,N/A,20,6.7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0306,NWE,2003,6,1,N/A,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0503,DAL,2003,6,1,N/A,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0510,CLE,2003,6,1,N/A,17,17,17,0,2,45,22.5,31,0,0,0,N/A,N/A,0,0,0
STLWR0497,TEN,2003,6,2,N/A,29,14.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0586,WAS,2003,6,6,N/A,60,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0473,CAR,2003,6,2,N/A,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,TAM,2003,6,4,N/A,80,20,39,1,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0185,GNB,2003,6,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0341,DEN,2003,6,4,N/A,70,17.5,38,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0460,SEA,2003,6,3,N/A,23,7.7,9,0,0,0,N/A,N/A,0,3,6,2,3,0,0,0
INDWR0453,IND,2003,6,8,N/A,119,14.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0356,NOR,2003,6,3,N/A,30,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0450,BAL,2003,6,2,N/A,17,8.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
NYGWR0442,NYG,2003,6,4,N/A,40,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0339,DAL,2003,6,5,N/A,41,8.2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
NYJWR0239,NYJ,2003,6,1,N/A,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0534,DAL,2003,6,2,N/A,56,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0
BALCB0771,JAC,2003,6,6,N/A,65,10.8,21,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,TAM,2003,6,5,N/A,77,15.4,27,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0169,DEN,2003,6,1,N/A,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0226,OAK,2003,6,2,N/A,14,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0235,NYJ,2003,6,2,N/A,41,20.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0426,NWE,2003,6,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
BALWR0135,BAL,2003,6,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0182,MIA,2003,6,1,N/A,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0290,KAN,2003,6,6,N/A,109,18.2,38,1,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0642,SFO,2003,6,4,N/A,36,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0384,KAN,2003,6,2,N/A,57,28.5,51,1,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0486,CHI,2003,6,1,N/A,11,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0
BUFWR0375,ATL,2003,6,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0462,NYG,2003,6,5,N/A,58,11.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0291,JAC,2003,6,3,N/A,29,9.7,15,0,1,20,20,20,0,0,0,N/A,N/A,0,0,0
DETWR0252,SFO,2003,6,5,N/A,77,15.4,29,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0746,GNB,2003,6,7,N/A,59,8.4,26,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0715,PIT,2003,6,5,N/A,60,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0251,MIA,2003,6,1,N/A,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0554,ATL,2003,6,3,N/A,55,18.3,30,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0455,STL,2003,6,11,N/A,161,14.6,28,2,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0278,CLE,2003,6,2,N/A,17,8.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0133,JAC,2003,6,2,N/A,16,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0322,OAK,2003,6,2,N/A,40,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0436,PHI,2003,6,3,N/A,15,5,6,0,5,132,26.4,41,0,1,2,2,2,0,0,0
HOUWR0588,TEN,2003,6,6,N/A,177,29.5,50,3,0,0,0,0,0,0,0,0,0,0,0,0
NORWR0471,NWE,2003,6,3,N/A,55,18.3,39,0,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0387,BAL,2003,6,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0231,NOR,2003,6,4,N/A,55,13.8,22,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0382,HOU,2003,6,5,N/A,127,25.4,65,1,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0193,BUF,2003,6,6,N/A,58,9.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0650,PIT,2003,6,8,N/A,81,10.1,19,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CINWR0497,GNB,2003,6,0,0,0,0,0,0,5,121,24.2,34,0,2,17,8.5,13,0,0,0
INDWR0233,IND,2003,6,0,0,0,0,0,0,5,114,22.8,28,0,0,0,N/A,N/A,0,0,0
PITWR0772,BUF,2003,6,0,0,0,0,0,0,7,141,20.1,34,0,1,5,5,5,0,0,0
DENWR0156,DEN,2003,6,0,0,0,0,0,0,2,32,16,18,0,0,0,N/A,N/A,0,0,0
TENWR0166,TEN,2003,6,0,0,0,0,0,0,2,41,20.5,21,0,0,0,N/A,N/A,0,0,0
ARIWR0275,HOU,2003,6,0,0,0,0,0,0,3,49,16.3,24,0,1,4,4,4,0,0,0
DETWR0278,CLE,2003,7,5,N/A,53,10.6,24,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,CAR,2003,7,10,N/A,151,15.1,67,1,2,69,34.5,36,0,3,14,4.7,5,0,0,0
KANWR0557,MIA,2003,7,3,N/A,30,10,13,1,0,0,0,0,0,0,0,0,0,0,1,1
TENWR0457,TEN,2003,7,1,N/A,17,17,17,0,0,0,N/A,N/A,0,5,53,10.6,15,0,0,0
MINWR0475,GNB,2003,7,1,N/A,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0167,DET,2003,7,3,N/A,27,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0
STLSS0529,NOR,2003,7,2,N/A,12,6,7,0,3,70,23.3,25,0,3,23,7.7,13,0,0,0
PITWR0426,SFO,2003,7,2,N/A,13,6.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIWR0293,TEN,2003,7,1,N/A,50,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0262,WAS,2003,7,2,N/A,17,8.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0659,CIN,2003,7,5,N/A,130,26,82,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0787,NYJ,2003,7,6,N/A,111,18.5,25,1,0,0,N/A,N/A,0,3,45,15,26,0,0,0
DENWR0456,SEA,2003,7,2,N/A,31,15.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0209,OAK,2003,7,5,N/A,71,14.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0156,DEN,2003,7,0,N/A,0,N/A,N/A,0,2,60,30,30,0,0,0,N/A,N/A,0,0,0
ATLWR0206,CHI,2003,7,6,N/A,35,5.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0562,STL,2003,7,2,N/A,31,15.5,20,1,0,0,0,0,0,0,0,0,0,0,0,0
OAKSS0256,CHI,2003,7,4,N/A,34,8.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0497,TEN,2003,7,4,N/A,97,24.3,48,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
KANWR0294,WAS,2003,7,2,N/A,28,14,25,1,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0450,SEA,2003,7,3,N/A,65,21.7,32,0,0,0,0,0,0,0,0,0,0,0,1,1
DENWR0343,CLE,2003,7,3,N/A,22,7.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0704,NOR,2003,7,1,N/A,69,69,69,1,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0503,CHI,2003,7,1,N/A,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0506,STL,2003,7,1,N/A,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,1,0
TENWR0285,TEN,2003,7,1,N/A,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0735,HOU,2003,7,3,N/A,71,23.7,37,0,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0556,CHI,2003,7,2,N/A,26,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0168,DEN,2003,7,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0168,BUF,2003,7,2,N/A,22,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0772,BUF,2003,7,0,N/A,0,N/A,N/A,0,1,17,17,17,0,6,13,2.2,8,0,0,0
DALWR0167,DAL,2003,7,0,N/A,0,N/A,N/A,0,1,18,18,18,0,6,19,3.2,9,0,1,0
SDGWR0290,SDG,2003,7,2,N/A,22,11,16,0,0,0,N/A,N/A,0,3,61,20.3,49,0,0,0
MINWR0267,MIN,2003,7,1,N/A,47,47,47,1,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0514,BUF,2003,7,8,N/A,109,13.6,26,1,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0661,HOU,2003,7,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0442,GNB,2003,7,1,N/A,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0423,DEN,2003,7,3,N/A,43,14.3,25,0,0,0,0,0,0,0,0,0,0,0,0,0
NORCB0028,NYG,2003,7,1,N/A,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0510,CLE,2003,7,1,N/A,8,8,8,0,6,119,19.8,31,0,0,0,N/A,N/A,0,0,0
TENWR0306,NWE,2003,7,3,N/A,34,11.3,24,1,1,20,20,20,0,0,0,N/A,N/A,0,0,0
NWEWR0715,NWE,2003,7,6,N/A,62,10.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0503,DAL,2003,7,4,N/A,57,14.3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0391,OAK,2003,7,4,N/A,69,17.3,35,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0586,WAS,2003,7,3,N/A,58,19.3,47,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
KANWR0460,SEA,2003,7,6,N/A,73,12.2,25,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARWR0473,CAR,2003,7,2,N/A,70,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,TAM,2003,7,1,N/A,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0185,GNB,2003,7,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0339,DAL,2003,7,6,N/A,75,12.5,20,3,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0209,PHI,2003,7,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0642,SFO,2003,7,6,N/A,152,25.3,75,1,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0356,NOR,2003,7,8,N/A,133,16.6,32,1,0,0,0,0,0,0,0,0,0,0,1,0
KANWR0384,KAN,2003,7,1,N/A,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0341,DEN,2003,7,3,N/A,24,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0135,BAL,2003,7,1,N/A,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0235,NYJ,2003,7,1,N/A,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,TAM,2003,7,3,N/A,119,39.7,75,1,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0340,CAR,2003,7,2,N/A,12,6,9,0,1,15,15,15,0,0,0,N/A,N/A,0,0,0
TAMWR0226,OAK,2003,7,4,N/A,42,10.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0426,NWE,2003,7,6,N/A,131,21.8,82,1,0,0,N/A,N/A,0,1,2,2,2,0,0,0
SFOWR0290,KAN,2003,7,2,N/A,19,9.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0182,MIA,2003,7,1,N/A,16,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0
SFOWR0504,STL,2003,7,9,N/A,129,14.3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0188,DET,2003,7,1,N/A,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
ARIWR0233,TAM,2003,7,1,N/A,19,19,19,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYGWR0442,NYG,2003,7,4,N/A,54,13.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0462,NYG,2003,7,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DETWR0252,SFO,2003,7,3,N/A,34,11.3,15,1,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0375,ATL,2003,7,3,N/A,38,12.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0277,SDG,2003,7,2,N/A,10,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0554,ATL,2003,7,2,N/A,32,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0251,MIA,2003,7,3,N/A,65,21.7,31,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0575,CLE,2003,7,5,N/A,54,10.8,16,1,0,0,N/A,N/A,0,1,3,3,3,0,0,0
STLWR0450,BAL,2003,7,4,N/A,138,34.5,73,2,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0272,CIN,2003,7,4,N/A,43,10.8,21,1,1,0,0,0,0,0,0,N/A,N/A,0,0,0
JACWR0455,STL,2003,7,4,N/A,67,16.8,39,2,0,0,0,0,0,0,0,0,0,0,0,0
GNBWR0746,GNB,2003,7,4,N/A,53,13.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0
ATLWR0231,NOR,2003,7,4,N/A,65,16.3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0699,MIN,2003,7,10,N/A,151,15.1,44,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0436,PHI,2003,7,0,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0322,OAK,2003,7,0,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0213,WAS,2003,7,1,N/A,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0588,TEN,2003,7,2,N/A,39,19.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0193,BUF,2003,7,3,N/A,23,7.7,13,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DETWR0345,DET,2003,7,1,N/A,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0382,HOU,2003,7,1,N/A,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0377,SDG,2003,7,1,N/A,17,17,17,0,4,82,20.5,26,0,0,0,N/A,N/A,0,1,1
NWEWR0716,SFO,2003,7,0,0,0,0,0,0,1,11,11,11,0,0,0,N/A,N/A,0,0,0
MINWR0398,NWE,2003,7,0,0,0,0,0,0,3,80,26.7,33,0,0,0,N/A,N/A,0,0,0
CINWR0497,GNB,2003,7,0,0,0,0,0,0,5,89,17.8,24,0,1,0,0,0,0,0,0
ARIWR0275,HOU,2003,7,0,0,0,0,0,0,5,134,26.8,63,0,1,8,8,8,0,0,0
MINWR0291,MIN,2003,7,0,0,0,0,0,0,1,21,21,13,0,3,24,8,18,0,0,0
ARIWR0308,DET,2003,7,0,0,0,0,0,0,7,114,16.3,25,0,2,15,7.5,8,0,0,0
STLWR0524,KAN,2003,7,0,0,0,0,0,0,2,28,14,25,0,2,15,7.5,8,0,0,0
ATLWR0129,ATL,2003,7,0,0,0,0,0,0,0,0,N/A,N/A,0,1,46,46,46,0,0,0
TENWR0166,TEN,2003,7,0,0,0,0,0,0,2,48,24,27,0,0,0,N/A,N/A,0,0,0
KANWR0256,KAN,2003,7,0,0,0,0,0,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ATLWR0356,NOR,2003,8,6,N/A,74,12.3,23,2,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0659,CIN,2003,8,3,N/A,84,28,53,1,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0343,CLE,2003,8,1,N/A,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0704,IND,2003,8,6,N/A,96,16,57,2,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0557,MIA,2003,8,4,N/A,79,19.8,49,1,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0713,CAR,2003,8,9,N/A,100,11.1,20,0,0,0,N/A,N/A,0,3,27,9,19,0,1,0
STLWR0497,TEN,2003,8,4,N/A,48,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0167,DET,2003,8,4,N/A,39,9.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0177,SEA,2003,8,0,N/A,-3,N/A,-3,0,0,0,0,0,0,0,0,0,0,0,1,1
TENWR0457,TEN,2003,8,1,N/A,8,8,8,0,3,54,18,25,0,2,11,5.5,11,0,0,0
PHIWR0215,PHI,2003,8,2,N/A,29,14.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0787,NYJ,2003,8,5,N/A,96,19.2,60,1,0,0,N/A,N/A,0,0,0,N/A,N/A,0,1,1
DENWR0456,SEA,2003,8,6,N/A,98,16.3,29,0,0,0,0,0,0,0,0,0,0,0,1,1
INDWR0340,CAR,2003,8,1,N/A,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
PHIWR0209,PHI,2003,8,2,N/A,23,11.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0524,KAN,2003,8,4,N/A,107,26.8,67,1,2,38,19,22,0,0,0,N/A,N/A,0,0,0
DETWR0447,IND,2003,8,2,N/A,34,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKSS0256,CHI,2003,8,5,N/A,22,4.4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0391,ARI,2003,8,2,N/A,18,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0
STLWR0562,STL,2003,8,3,N/A,27,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0450,SEA,2003,8,2,N/A,35,17.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0
OAKWR0423,DEN,2003,8,3,N/A,28,9.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0503,CHI,2003,8,3,N/A,39,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0793,MIN,2003,8,3,N/A,52,17.3,32,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0480,CIN,2003,8,3,N/A,42,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0285,TEN,2003,8,3,N/A,27,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0
TENWR0556,CHI,2003,8,2,N/A,58,29,37,1,0,0,0,0,0,0,0,0,0,0,0,0
MINWR0291,MIN,2003,8,2,N/A,15,7.5,8,0,3,59,19.7,23,0,2,18,9,11,0,0,0
JACWR0289,JAC,2003,8,1,N/A,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0233,IND,2003,8,1,N/A,2,2,2,0,2,43,21.5,22,0,1,0,0,0,0,1,1
NORWR0203,NOR,2003,8,1,N/A,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0749,ARI,2003,8,3,N/A,29,9.7,19,0,0,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINWR0398,NWE,2003,8,2,N/A,51,25.5,45,0,1,0,0,0,0,0,0,N/A,N/A,0,0,0
HOUWR0510,CLE,2003,8,3,N/A,36,12,19,0,4,77,19.3,26,0,0,0,N/A,N/A,0,0,0
NORCB0028,NYG,2003,8,2,N/A,45,22.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
BUFWR0514,BUF,2003,8,8,N/A,59,7.4,12,0,0,0,0,0,0,0,0,0,0,0,1,1
MIAWR0661,HOU,2003,8,4,N/A,58,14.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0588,PIT,2003,8,2,N/A,13,6.5,7,0,1,27,27,27,0,4,92,23,84,1,0,0
NWEWR0715,NWE,2003,8,3,N/A,30,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0604,ARI,2003,8,2,N/A,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0735,HOU,2003,8,4,N/A,29,7.3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0290,SDG,2003,8,2,N/A,26,13,23,0,0,0,N/A,N/A,0,2,4,2,3,0,0,0
DETWR0575,CLE,2003,8,2,N/A,29,14.5,16,0,0,0,N/A,N/A,0,1,-1,-1,-1,0,0,0
ATLWR0206,CHI,2003,8,3,N/A,36,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0
CARWR0307,TAM,2003,8,1,N/A,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0
DENWR0341,DEN,2003,8,4,N/A,23,5.8,7,0,0,0,N/A,N/A,0,2,19,9.5,12,0,0,0
NYJWR0239,NYJ,2003,8,3,N/A,44,14.7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0534,DAL,2003,8,2,N/A,26,13,20,0,0,0,N/A,N/A,0,2,19,9.5,12,0,0,0
TENWR0410,BUF,2003,8,6,N/A,53,8.8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0460,SEA,2003,8,4,N/A,70,17.5,19,0,0,0,N/A,N/A,0,3,12,4,12,0,1,1
NYGWR0442,NYG,2003,8,3,N/A,96,32,51,0,0,0,0,0,0,0,0,0,0,0,0,0
DALWR0339,DAL,2003,8,3,N/A,26,8.7,14,0,0,0,0,0,0,0,0,0,0,0,1,0
STLWR0450,BAL,2003,8,1,N/A,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0154,JAC,2003,8,1,N/A,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
BALWR0135,BAL,2003,8,3,N/A,21,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0235,NYJ,2003,8,2,N/A,32,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0
BALCB0771,JAC,2003,8,3,N/A,60,20,49,1,0,0,0,0,0,0,0,0,0,0,0,0
WASWR0375,TAM,2003,8,6,N/A,68,11.3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0163,DET,2003,8,1,N/A,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
NWEWR0426,NWE,2003,8,2,N/A,10,5,5,0,0,0,N/A,N/A,0,5,44,8.8,12,0,2,0
SFOWR0290,KAN,2003,8,1,N/A,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0182,MIA,2003,8,6,N/A,43,7.2,11,1,0,0,0,0,0,0,0,0,0,0,0,0
SFOWR0504,STL,2003,8,3,N/A,73,24.3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMWR0188,DET,2003,8,2,N/A,31,15.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
KANWR0384,KAN,2003,8,5,N/A,57,11.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
INDWR0453,IND,2003,8,8,N/A,100,12.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0291,JAC,2003,8,4,N/A,63,15.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0
CINWR0642,SFO,2003,8,6,N/A,53,8.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0
JACWR0455,STL,2003,8,7,N/A,174,24.9,48,1,0,0,0,0,0,0,0,0,0,0,0,0
SDGWR0193,BUF,2003,8,2,N/A,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0278,CLE,2003,8,5,N/A,30,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0252,SFO,2003,8,2,N/A,21,10.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0
PITWR0715,PIT,2003,8,1,N/A,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAWR0272,CIN,2003,8,4,N/A,47,11.8,27,0,0,0,N/A,N/A,0,1,0,0,0,0,0,0
MIAWR0251,MIA,2003,8,2,N/A,20,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0
DETWR0382,HOU,2003,8,1,N/A,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIAWR0277,SDG,2003,8,5,N/A,82,16.4,28,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUWR0588,TEN,2003,8,3,N/A,29,9.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
