STATS,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,REC_Tgt,REC_Yds,REC_YPR,REC_Lng,REC_TD,RUN_Att,RUN_Yds,RUN_YPA,RUN_Lng,RUN_TD,Fum,FumLost
ATLTE0305,KAN,2003,16,5,N/A,65,13,27,0,0,0,N/A,N/A,0,0,0
NWETE0097,SFO,2003,16,3,N/A,61,20.3,30,0,0,0,N/A,N/A,0,0,0
NORTE0194,HOU,2003,16,3,N/A,33,11,20,0,0,0,N/A,N/A,0,0,0
NORTE0183,BUF,2003,16,3,N/A,55,18.3,31,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2003,16,3,N/A,23,7.7,15,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2003,16,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
DETTE0158,DAL,2003,16,2,N/A,18,9,10,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2003,16,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
SEATE0126,SEA,2003,16,6,N/A,70,11.7,28,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2003,16,2,N/A,13,6.5,9,1,0,0,N/A,N/A,0,0,0
GNBTE0082,GNB,2003,16,1,N/A,22,22,22,1,0,0,N/A,N/A,0,0,0
TENTE0310,NWE,2003,17,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2003,17,3,N/A,34,11.3,15,0,0,0,N/A,N/A,0,0,0
TAMTE0129,OAK,2003,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
PHITE0185,CIN,2003,17,4,N/A,42,10.5,19,0,0,0,N/A,N/A,0,1,0
SDGTE0286,MIA,2003,17,3,N/A,40,13.3,27,0,0,0,N/A,N/A,0,0,0
OAKTE0218,CIN,2003,17,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TAMTE0098,KAN,2003,17,1,N/A,20,20,20,0,0,0,N/A,N/A,0,0,0
TENTE0151,TEN,2003,17,3,N/A,24,8,9,0,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2003,17,6,N/A,32,5.3,12,1,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2003,17,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2003,17,3,N/A,27,9,10,0,0,0,N/A,N/A,0,0,0
CHITE0221,STL,2003,17,3,N/A,24,8,8,1,0,0,N/A,N/A,0,0,0
CLETE0074,CLE,2003,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
SFOTE0102,BAL,2003,17,2,N/A,10,5,5,0,0,0,N/A,N/A,0,0,0
STLTE0126,SFO,2003,17,1,N/A,26,26,26,0,0,0,N/A,N/A,0,0,0
CINTE0244,MIA,2003,17,2,N/A,30,15,20,0,0,0,N/A,N/A,0,0,0
DETTE0208,DET,2003,17,4,N/A,36,9,22,1,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2003,17,2,N/A,36,18,28,0,0,0,N/A,N/A,0,0,0
SFOTE0079,WAS,2003,17,2,N/A,11,5.5,7,0,0,0,N/A,N/A,0,0,0
JACTE0264,JAC,2003,17,2,N/A,11,5.5,9,0,0,0,N/A,N/A,0,0,0
TENTE0375,NYG,2003,17,2,N/A,7,3.5,6,1,0,0,N/A,N/A,0,0,0
HOUTE0111,DEN,2003,17,4,N/A,34,8.5,13,0,0,0,N/A,N/A,0,0,0
NORTE0222,NYG,2003,17,2,N/A,16,8,10,0,0,0,N/A,N/A,0,0,0
BALTE0220,PHI,2003,17,2,N/A,12,6,7,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2003,17,5,N/A,45,9,12,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2003,17,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
NORTE0183,BUF,2003,17,2,N/A,44,22,26,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2003,17,4,N/A,30,7.5,10,0,0,0,N/A,N/A,0,0,0
CARTE0157,NWE,2003,17,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
WASTE0047,WAS,2003,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
TAMTE0070,TAM,2003,17,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
ARITE0069,ARI,2003,17,2,N/A,30,15,25,0,0,0,N/A,N/A,0,0,0
NWETE0171,JAC,2003,17,1,N/A,11,11,11,0,0,0,N/A,N/A,0,1,1
TAMTE0097,TAM,2003,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
TAMTE0152,BUF,2003,17,1,N/A,28,28,28,0,0,0,N/A,N/A,0,0,0
TENTE0085,TEN,2003,17,2,N/A,29,14.5,22,0,0,0,N/A,N/A,0,0,0
WASTE0146,ATL,2003,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
WASTE0057,NOR,2003,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2003,17,6,N/A,54,9,17,0,0,0,N/A,N/A,0,0,0
OAKTE0072,OAK,2003,17,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2003,17,2,N/A,12,6,8,0,0,0,N/A,N/A,0,0,0
DETTE0158,DAL,2003,17,3,N/A,24,8,9,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2003,17,2,N/A,34,17,24,0,0,0,N/A,N/A,0,0,0
NWETE0097,SFO,2003,17,4,N/A,58,14.5,22,1,0,0,N/A,N/A,0,0,0
NORTE0194,HOU,2003,17,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2003,17,2,N/A,18,9,13,0,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2003,17,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2003,17,1,N/A,3,3,3,1,0,0,N/A,N/A,0,0,0
STLTE0099,STL,2003,17,1,N/A,29,29,29,0,0,0,N/A,N/A,0,0,0
DETTE0060,DET,2003,17,3,N/A,32,10.7,18,0,0,0,N/A,N/A,0,0,0
SEATE0126,SEA,2003,17,5,N/A,47,9.4,14,0,0,0,N/A,N/A,0,0,0
GNBTE0082,GNB,2003,17,2,N/A,11,5.5,8,0,0,0,N/A,N/A,0,0,0
WASNT0088,NYJ,2004,1,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
PHITE0185,CIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE0129,OAK,2004,1,1,N/A,19,19,19,0,0,0,N/A,N/A,0,0,0
SDGTE0286,MIA,2004,1,8,N/A,79,9.9,16,1,0,0,N/A,N/A,0,0,0
CLETE0255,WAS,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NORTE0278,CHI,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
HOUTE0111,DEN,2004,1,2,N/A,25,12.5,18,0,0,0,N/A,N/A,0,0,0
TENTE0310,NWE,2004,1,7,N/A,57,8.1,21,1,0,0,N/A,N/A,0,0,0
CARTE0265,NYG,2004,1,2,N/A,39,19.5,34,0,0,0,N/A,N/A,0,0,0
OAKTE0218,CIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2004,1,6,N/A,82,13.7,22,1,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2004,1,9,N/A,86,9.6,24,0,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2004,1,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2004,1,8,N/A,86,10.8,16,1,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2004,1,3,N/A,13,4.3,7,0,0,0,N/A,N/A,0,1,1
BALTE0204,BAL,2004,1,2,N/A,18,9,13,0,0,0,N/A,N/A,0,1,0
BALTE0327,IND,2004,1,1,N/A,64,64,64,0,0,0,N/A,N/A,0,0,0
BALTE0220,PHI,2004,1,3,N/A,50,16.7,24,1,0,0,N/A,N/A,0,0,0
CLETE0229,CAR,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
JACTE0304,JAC,2004,1,1,N/A,7,7,7,1,0,0,N/A,N/A,0,0,0
BUFTE0090,BUF,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PITTE0135,GNB,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
OAKTE0152,OAK,2004,1,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
STLTE0125,MIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
JACTE0120,JAC,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2004,1,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
NORTE0339,NWE,2004,1,2,N/A,16,8,14,0,0,0,N/A,N/A,0,0,0
JACTE0264,JAC,2004,1,2,N/A,12,6,11,0,0,0,N/A,N/A,0,0,0
CARTE0097,CAR,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2004,1,3,N/A,17,5.7,12,0,0,0,N/A,N/A,0,0,0
DETTE0208,DET,2004,1,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2004,1,8,N/A,123,15.4,29,0,0,0,N/A,N/A,0,0,0
NYJTE0292,CLE,2004,1,4,N/A,39,9.8,21,0,0,0,N/A,N/A,0,0,0
DENTE0187,DEN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DENTE0063,DEN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASTE0197,JAC,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2004,1,2,N/A,17,8.5,14,0,0,0,N/A,N/A,0,0,0
ARITE0069,ARI,2004,1,6,N/A,39,6.5,11,0,0,0,N/A,N/A,0,0,0
PITTE0054,PIT,2004,1,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
CARTE0130,CAR,2004,1,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2004,1,6,N/A,58,9.7,15,0,0,0,N/A,N/A,0,0,0
STLTE0099,STL,2004,1,0,N/A,0,N/A,N/A,0,1,-2,-2,-2,0,0,0
DENTE0086,DEN,2004,1,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
KANTE0181,KAN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE0070,TAM,2004,1,2,N/A,31,15.5,24,0,0,0,N/A,N/A,0,0,0
WASTE0057,WAS,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
STLTE0092,DAL,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE0097,TAM,2004,1,3,N/A,12,4,10,0,0,0,N/A,N/A,0,0,0
HOUTE0096,HOU,2004,1,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
NORTE0116,NOR,2004,1,3,N/A,32,10.7,17,1,0,0,N/A,N/A,0,0,0
CARTE0157,NWE,2004,1,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
DENTE0133,DET,2004,1,2,N/A,15,7.5,11,0,0,0,N/A,N/A,0,0,0
SEATE0126,SEA,2004,1,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2004,1,2,N/A,27,13.5,14,0,0,0,N/A,N/A,0,0,0
BUFTE0119,BUF,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TENTE0151,TEN,2004,1,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
CHITE0082,CHI,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE0163,MIN,2004,1,2,N/A,18,9,14,0,0,0,N/A,N/A,0,0,0
CINTE0065,CIN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NORTE0183,BUF,2004,1,1,N/A,27,27,27,0,0,0,N/A,N/A,0,1,0
JACTE0078,JAC,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2004,1,2,N/A,24,12,18,0,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2004,1,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
DETTE0158,DAL,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ARITE0141,PIT,2004,1,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NYJTE0062,NYJ,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2004,1,1,N/A,28,28,28,0,0,0,N/A,N/A,0,1,1
KANTE0074,KAN,2004,1,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
WASNT0088,NYJ,2004,2,3,N/A,20,6.7,12,1,0,0,N/A,N/A,0,0,0
PHITE0185,CIN,2004,2,4,N/A,12,3,4,0,0,0,N/A,N/A,0,0,0
SDGTE0286,MIA,2004,2,6,N/A,93,15.5,37,0,0,0,N/A,N/A,0,0,0
SFOTE0102,BAL,2004,2,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
HOUTE0111,DEN,2004,2,2,N/A,12,6,7,0,0,0,N/A,N/A,0,0,0
SEATE0118,SEA,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
TAMTE0129,OAK,2004,2,4,N/A,31,7.8,9,0,0,0,N/A,N/A,0,0,0
TAMTE0264,SEA,2004,2,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
BALTE0204,BAL,2004,2,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2004,2,5,N/A,60,12,25,0,0,0,N/A,N/A,0,1,1
NORTE0089,NOR,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARTE0265,NYG,2004,2,5,N/A,36,7.2,9,0,0,0,N/A,N/A,0,0,0
TENTE0310,NWE,2004,2,2,N/A,21,10.5,19,2,0,0,N/A,N/A,0,0,0
BALTE0220,PHI,2004,2,3,N/A,26,8.7,11,1,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2004,2,6,N/A,82,13.7,24,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2004,2,3,N/A,14,4.7,6,1,0,0,N/A,N/A,0,0,0
TENTE0200,TEN,2004,2,2,N/A,12,6,9,0,0,0,N/A,N/A,0,0,0
JACTE0304,JAC,2004,2,1,N/A,12,12,12,1,0,0,N/A,N/A,0,0,0
STLTE0125,MIN,2004,2,3,N/A,36,12,18,0,0,0,N/A,N/A,0,0,0
ARITE0091,ARI,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
NYJTE0292,CLE,2004,2,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
DENTE0187,DEN,2004,2,2,N/A,25,12.5,20,0,0,0,N/A,N/A,0,0,0
STLTE0126,SFO,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
CARTE0097,CAR,2004,2,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
DETTE0208,DET,2004,2,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2004,2,4,N/A,39,9.8,14,0,0,0,N/A,N/A,0,0,0
MIATE0103,ARI,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
OAKTE0218,CIN,2004,2,2,N/A,17,8.5,9,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2004,2,3,N/A,49,16.3,33,0,0,0,N/A,N/A,0,0,0
PITTE0054,PIT,2004,2,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
TAMTE0070,TAM,2004,2,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
ARITE0069,ARI,2004,2,4,N/A,43,10.8,27,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2004,2,4,N/A,63,15.8,22,0,0,0,N/A,N/A,0,0,0
CARTE0130,CAR,2004,2,1,N/A,3,3,3,1,0,0,N/A,N/A,0,0,0
NORTE0116,NOR,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2004,2,3,N/A,7,2.3,4,1,0,0,N/A,N/A,0,0,0
WASTE0057,WAS,2004,2,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
STLTE0092,DAL,2004,2,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
TAMTE0097,TAM,2004,2,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
HOUTE0096,HOU,2004,2,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
CARTE0157,NWE,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2004,2,2,N/A,24,12,15,0,0,0,N/A,N/A,0,0,0
DENTE0133,DET,2004,2,2,N/A,13,6.5,13,0,0,0,N/A,N/A,0,0,0
CHITE0082,CHI,2004,2,2,N/A,15,7.5,8,0,0,0,N/A,N/A,0,0,0
TENTE0151,TEN,2004,2,6,N/A,45,7.5,8,0,0,0,N/A,N/A,0,0,0
SFOTE0067,SFO,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
MINTE0163,MIN,2004,2,8,N/A,65,8.1,19,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2004,2,3,N/A,27,9,14,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2004,2,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
NORTE0107,NOR,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2004,2,1,N/A,-1,-1,-1,0,0,0,N/A,N/A,0,0,0
SEATE0126,SEA,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
DETTE0158,DAL,2004,2,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2004,2,2,N/A,43,21.5,31,0,0,0,N/A,N/A,0,0,0
NORTE0183,BUF,2004,2,2,N/A,20,10,11,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2004,2,0,N/A,0,N/A,N/A,0,0,0,N/A,N/A,0,0,0
HOUTE0111,DEN,2004,3,5,N/A,66,13.2,24,0,0,0,N/A,N/A,0,0,0
NORTE0278,CHI,2004,3,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
BALTE0220,PHI,2004,3,4,N/A,74,18.5,27,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2004,3,3,N/A,22,7.3,10,1,0,0,N/A,N/A,0,0,0
CLETE0255,WAS,2004,3,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
SFOTE0102,BAL,2004,3,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
TAMTE0129,OAK,2004,3,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
PHITE0185,CIN,2004,3,3,N/A,28,9.3,11,0,0,0,N/A,N/A,0,0,0
SDGTE0286,MIA,2004,3,5,N/A,51,10.2,15,0,0,0,N/A,N/A,0,0,0
JACTE0264,JAC,2004,3,5,N/A,30,6,9,1,0,0,N/A,N/A,0,1,0
CINTE0244,MIA,2004,3,3,N/A,16,5.3,10,0,0,0,N/A,N/A,0,1,1
JACTE0304,JAC,2004,3,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
OAKTE0152,OAK,2004,3,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
STLTE0125,MIN,2004,3,2,N/A,16,8,11,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2004,3,2,N/A,22,11,11,0,0,0,N/A,N/A,0,0,0
MIATE0103,ARI,2004,3,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
STLTE0126,SFO,2004,3,2,N/A,26,13,22,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2004,3,4,N/A,30,7.5,10,0,0,0,N/A,N/A,0,0,0
DENTE0165,CLE,2004,3,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TAMTE0264,SEA,2004,3,3,N/A,22,7.3,9,0,0,0,N/A,N/A,0,0,0
CARTE0265,NYG,2004,3,5,N/A,41,8.2,14,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2004,3,8,N/A,106,13.3,25,1,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2004,3,3,N/A,19,6.3,8,0,0,0,N/A,N/A,0,0,0
DENTE0133,DET,2004,3,3,N/A,15,5,10,0,0,0,N/A,N/A,0,0,0
ARITE0069,ARI,2004,3,2,N/A,11,5.5,7,0,0,0,N/A,N/A,0,0,0
KANTE0181,KAN,2004,3,1,N/A,5,5,5,1,0,0,N/A,N/A,0,0,0
PHITE0138,PHI,2004,3,2,N/A,18,9,17,1,0,0,N/A,N/A,0,0,0
TAMTE0097,TAM,2004,3,2,N/A,14,7,11,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2004,3,2,N/A,16,8,11,0,0,0,N/A,N/A,0,0,0
SEATE0126,SEA,2004,3,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
DETTE0158,DAL,2004,3,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
CHITE0221,STL,2004,3,2,N/A,8,4,5,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2004,3,5,N/A,39,7.8,10,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2004,3,3,N/A,38,12.7,17,0,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2004,3,2,N/A,34,17,22,0,0,0,N/A,N/A,0,0,0
CHITE0082,CHI,2004,3,2,N/A,16,8,9,0,0,0,N/A,N/A,0,0,0
NORTE0194,HOU,2004,3,3,N/A,39,13,21,0,0,0,N/A,N/A,0,1,0
NYJTE0151,GNB,2004,3,4,N/A,35,8.8,11,0,0,0,N/A,N/A,0,0,0
TENTE0151,TEN,2004,3,2,N/A,11,5.5,7,0,0,0,N/A,N/A,0,0,0
TAMTE0152,TAM,2004,3,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
WASNT0088,NYJ,2004,4,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
SFOTE0244,SDG,2004,4,1,N/A,10,10,10,1,0,0,N/A,N/A,0,0,0
SDGTE0286,MIA,2004,4,5,N/A,51,10.2,20,0,0,0,N/A,N/A,0,0,0
SFOTE0102,BAL,2004,4,3,N/A,38,12.7,19,0,0,0,N/A,N/A,0,0,0
TAMTE0129,OAK,2004,4,2,N/A,12,6,10,0,0,0,N/A,N/A,0,0,0
TENTE0310,NWE,2004,4,2,N/A,35,17.5,33,1,0,0,N/A,N/A,0,0,0
BUFTE0208,GNB,2004,4,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
ARILB0435,SFO,2004,4,10,N/A,113,11.3,18,0,0,0,N/A,N/A,0,0,0
NORTE0089,NOR,2004,4,4,N/A,41,10.3,15,0,0,0,N/A,N/A,0,0,0
CARTE0265,NYG,2004,4,5,N/A,74,14.8,26,1,0,0,N/A,N/A,0,0,0
HOUTE0111,DEN,2004,4,2,N/A,42,21,28,0,0,0,N/A,N/A,0,0,0
CARTE0097,CAR,2004,4,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
TENTE0200,TEN,2004,4,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
JACTE0304,JAC,2004,4,6,N/A,56,9.3,24,0,0,0,N/A,N/A,0,0,0
OAKTE0152,OAK,2004,4,3,N/A,37,12.3,22,0,0,0,N/A,N/A,0,0,0
JACTE0120,JAC,2004,4,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
DENTE0187,DEN,2004,4,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
MIATE0103,ARI,2004,4,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
JACTE0264,JAC,2004,4,3,N/A,27,9,12,0,0,0,N/A,N/A,0,0,0
CINTE0244,MIA,2004,4,2,N/A,15,7.5,11,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2004,4,7,N/A,57,8.1,12,1,0,0,N/A,N/A,0,0,0
DETTE0323,TAM,2004,4,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
OAKTE0218,CIN,2004,4,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
CHITE0221,STL,2004,4,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
ATLTE0305,KAN,2004,4,4,N/A,42,10.5,18,0,0,0,N/A,N/A,0,0,0
CARTE0130,CAR,2004,4,3,N/A,29,9.7,12,0,0,0,N/A,N/A,0,0,0
PHITE0119,PHI,2004,4,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
DENTE0086,DEN,2004,4,1,N/A,5,5,5,1,0,0,N/A,N/A,0,0,0
ARITE0069,ARI,2004,4,3,N/A,36,12,26,0,0,0,N/A,N/A,0,0,0
PITTE0054,PIT,2004,4,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
TAMTE0097,TAM,2004,4,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CARTE0157,NWE,2004,4,2,N/A,24,12,17,0,0,0,N/A,N/A,0,0,0
SEATE0155,IND,2004,4,3,N/A,33,11,16,1,0,0,N/A,N/A,0,0,0
KANTE0181,KAN,2004,4,3,N/A,23,7.7,17,1,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2004,4,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
CLETE0221,CLE,2004,4,2,N/A,19,9.5,12,0,0,0,N/A,N/A,0,0,0
CHITE0082,CHI,2004,4,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
CLETE0122,CLE,2004,4,2,N/A,28,14,15,1,0,0,N/A,N/A,0,0,0
NWETE0246,ATL,2004,4,5,N/A,85,17,29,0,0,0,N/A,N/A,0,0,0
TENTE0111,TEN,2004,4,9,N/A,31,3.4,6,1,0,0,N/A,N/A,0,0,0
KANTE0271,NYJ,2004,4,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
NYJTE0151,GNB,2004,4,3,N/A,21,7,14,0,0,0,N/A,N/A,0,0,0
CHITE0210,CHI,2004,4,2,N/A,11,5.5,6,0,0,0,N/A,N/A,0,0,0
NORTE0194,HOU,2004,4,1,N/A,27,27,27,0,0,0,N/A,N/A,0,0,0
BUFTE0119,BUF,2004,4,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
WASTE0057,WAS,2004,4,3,N/A,29,9.7,13,0,0,0,N/A,N/A,0,0,0
DETTE0208,DET,2004,5,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2004,5,8,N/A,93,11.6,29,2,0,0,N/A,N/A,0,0,0
DETTE0323,TAM,2004,5,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
STLTE0126,SFO,2004,5,3,N/A,41,13.7,18,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2004,5,5,N/A,35,7,10,0,0,0,N/A,N/A,0,1,1
